id,ncbi_id,name,rank,parent_id,in_v12,manual_threshold,report,is_leaf
1337,28095,Burkholderia gladioli,species,329,true,NaN,true,true
1400,28450,Burkholderia pseudomallei,species,329,true,NaN,true,true
1410,1503054,Burkholderia stagnalis,species,329,true,NaN,true,true
1411,1503055,Burkholderia territorii,species,329,true,NaN,true,true
1584,152500,Burkholderia dolosa,species,329,true,NaN,true,true
1588,488447,Burkholderia contaminans,species,329,true,NaN,true,true
1599,13373,Burkholderia mallei,species,329,true,NaN,true,true
1617,95486,Burkholderia cenocepacia,species,329,true,NaN,true,true
1619,488732,Burkholderia diffusa,species,329,true,NaN,true,true
1676,87883,Burkholderia multivorans,species,329,true,NaN,true,true
1697,342113,Burkholderia oklahomensis,species,329,true,NaN,true,true
1871,482957,Burkholderia lata,species,329,true,NaN,true,true
1875,179879,Burkholderia anthina,species,329,true,NaN,true,true
1689,178214,Facklamia hominis,species,330,true,NaN,true,true
1157,1263866,Rhodopirellula europaea,species,331,true,NaN,true,true
1319,265606,Rhodopirellula baltica,species,331,true,NaN,true,true
843,1299,Deinococcus radiodurans,species,332,true,NaN,true,true
1640,980427,Deinococcus wulumuqiensis,species,332,true,NaN,true,true
663,361101,Streptococcus pseudoporcinus,species,333,true,NaN,true,true
759,197614,Streptococcus pasteurianus,species,333,true,NaN,true,true
845,1302,Streptococcus gordonii,species,333,true,NaN,true,true
847,1303,Streptococcus oralis,species,333,true,NaN,true,true
848,1304,Streptococcus salivarius,species,333,true,NaN,true,true
849,1305,Streptococcus sanguinis,species,333,true,NaN,true,true
851,1307,Streptococcus suis,species,333,true,NaN,true,true
852,1308,Streptococcus thermophilus,species,333,true,NaN,true,true
854,1310,Streptococcus sobrinus,species,333,true,NaN,true,true
857,1311,Streptococcus agalactiae,species,333,true,NaN,true,true
858,1309,Streptococcus mutans,species,333,true,NaN,true,true
859,1313,Streptococcus pneumoniae,species,333,true,NaN,true,true
860,1314,Streptococcus pyogenes,species,333,true,NaN,true,true
862,1318,Streptococcus parasanguinis,species,333,true,NaN,true,true
863,1328,Streptococcus anginosus,species,333,true,NaN,true,true
866,1334,Streptococcus dysgalactiae,species,333,true,NaN,true,true
867,1335,Streptococcus equinus,species,333,true,NaN,true,true
868,1336,Streptococcus equi,species,333,true,NaN,true,true
869,1338,Streptococcus intermedius,species,333,true,NaN,true,true
871,1341,Streptococcus ratti,species,333,true,NaN,true,true
873,1343,Streptococcus vestibularis,species,333,true,NaN,true,true
874,1346,Streptococcus iniae,species,333,true,NaN,true,true
875,1348,Streptococcus parauberis,species,333,true,NaN,true,true
876,1349,Streptococcus uberis,species,333,true,NaN,true,true
952,149016,Streptococcus urinalis,species,333,true,NaN,true,true
1139,313439,Streptococcus massiliensis,species,333,true,NaN,true,true
1275,76860,Streptococcus constellatus,species,333,true,NaN,true,true
1321,28037,Streptococcus mitis,species,333,true,NaN,true,true
1391,257758,Streptococcus pseudopneumoniae,species,333,true,NaN,true,true
1434,315405,Streptococcus gallolyticus,species,333,true,NaN,true,true
1463,102684,Streptococcus infantarius,species,333,true,NaN,true,true
1476,119224,Streptococcus phocae,species,333,true,NaN,true,true
1499,45634,Streptococcus cristatus,species,333,true,NaN,true,true
1731,113107,Streptococcus australis,species,333,true,NaN,true,true
846,288022,Kordiimonas gwangyangensis,species,334,true,NaN,true,true
1845,34073,Variovorax paradoxus,species,335,true,NaN,true,true
861,34085,Riemerella anatipestifer,species,336,true,NaN,true,true
1884,163665,Dysgonomonas mossii,species,337,true,NaN,true,true
932,1499,Ruminiclostridium josui,species,338,true,NaN,true,true
1850,56807,Glaciecola pallidula,species,339,true,NaN,true,true
1098,157687,Leptotrichia wadei,species,340,true,NaN,true,true
1100,157688,Leptotrichia hofstadii,species,340,true,NaN,true,true
576,57732,Enterococcus asini,species,341,true,NaN,true,true
766,41997,Enterococcus saccharolyticus,species,341,true,NaN,true,true
795,33945,Enterococcus avium,species,341,true,NaN,true,true
877,1351,Enterococcus faecalis,species,341,true,NaN,true,true
878,1352,Enterococcus faecium,species,341,true,NaN,true,true
879,1353,Enterococcus gallinarum,species,341,true,NaN,true,true
880,1354,Enterococcus hirae,species,341,true,NaN,true,true
881,1355,Enterococcus columbae,species,341,true,NaN,true,true
1258,44008,Enterococcus cecorum,species,341,true,NaN,true,true
1259,44009,Enterococcus dispar,species,341,true,NaN,true,true
1444,53345,Enterococcus durans,species,341,true,NaN,true,true
1445,53346,Enterococcus mundtii,species,341,true,NaN,true,true
1516,160453,Enterococcus gilvus,species,341,true,NaN,true,true
1517,160454,Enterococcus pallens,species,341,true,NaN,true,true
1567,37734,Enterococcus casseliflavus,species,341,true,NaN,true,true
1671,71452,Enterococcus raffinosus,species,341,true,NaN,true,true
1711,112904,Enterococcus villorum,species,341,true,NaN,true,true
1713,317735,Enterococcus caccae,species,341,true,NaN,true,true
1800,154621,Enterococcus phoeniculicola,species,341,true,NaN,true,true
1896,155617,Enterococcus moraviensis,species,341,true,NaN,true,true
1897,155618,Enterococcus haemoperoxidus,species,341,true,NaN,true,true
885,1358,Lactococcus lactis,species,342,true,NaN,true,true
887,1363,Lactococcus garvieae,species,342,true,NaN,true,true
1684,71657,Lonsdalea quercina,species,343,true,NaN,true,true
886,140626,Lachnobacterium bovis,species,344,true,NaN,true,true
888,263511,Crocosphaera watsonii,species,345,true,NaN,true,true
889,1376,Aerococcus urinae,species,346,true,NaN,true,true
890,1377,Aerococcus viridans,species,346,true,NaN,true,true
1182,51665,Aerococcus urinaeequi,species,346,true,NaN,true,true
1644,87541,Aerococcus christensenii,species,346,true,NaN,true,true
892,378211,Methyloversatilis universalis,species,347,true,NaN,true,true
1620,1119528,Methyloversatilis discipulorum,species,347,true,NaN,true,true
1149,84135,Gemella sanguinis,species,348,true,NaN,true,true
893,1381,Atopobium minutum,species,349,true,NaN,true,true
746,574375,Bacillus gaemokensis,species,350,true,NaN,true,true
753,189381,Bacillus marisflavi,species,350,true,NaN,true,true
777,1664069,Bacillus glycinifermentans,species,350,true,NaN,true,true
790,492670,Bacillus velezensis,species,350,true,NaN,true,true
895,1390,Bacillus amyloliquefaciens,species,350,true,NaN,true,true
897,1392,Bacillus anthracis,species,350,true,NaN,true,true
899,1396,Bacillus cereus,species,350,true,0.0,true,false
900,1397,Bacillus circulans,species,350,true,NaN,true,true
901,1398,Bacillus coagulans,species,350,true,NaN,true,true
904,1402,Bacillus licheniformis,species,350,true,NaN,true,true
905,1404,Bacillus megaterium,species,350,true,NaN,true,true
906,1405,Bacillus mycoides,species,350,true,NaN,true,true
908,1408,Bacillus pumilus,species,350,true,NaN,true,true
912,1423,Bacillus subtilis,species,350,true,NaN,true,true
914,1428,Bacillus thuringiensis,species,350,true,NaN,true,true
915,1452,Bacillus atrophaeus,species,350,true,NaN,true,true
916,1454,Bacillus azotoformans,species,350,true,NaN,true,true
917,1455,Bacillus badius,species,350,true,NaN,true,true
924,1471,Bacillus methanolicus,species,350,true,NaN,true,true
925,1479,Bacillus smithii,species,350,true,NaN,true,true
1160,1648923,Bacillus paralicheniformis,species,350,true,NaN,true,true
1214,412384,Bacillus aryabhattai,species,350,true,NaN,true,true
1266,35841,Bacillus thermoamylovorans,species,350,true,NaN,true,true
1308,363870,Bacillus ginsengihumi,species,350,true,NaN,true,true
1402,659243,Bacillus siamensis,species,350,true,NaN,true,true
1495,135735,Bacillus endophyticus,species,350,true,NaN,true,true
1521,561879,Bacillus safensis,species,350,true,NaN,true,true
1598,119858,Bacillus sonorensis,species,350,true,NaN,true,true
1610,218284,Bacillus vietnamensis,species,350,true,NaN,true,true
1737,580165,Bacillus cytotoxicus,species,350,true,NaN,true,true
1754,72360,Bacillus mojavensis,species,350,true,NaN,true,true
1801,408580,Bacillus coahuilensis,species,350,true,NaN,true,true
1889,1793963,Bacillus nakamurai,species,350,true,NaN,true,true
1342,28112,Tannerella forsythia,species,351,true,NaN,true,true
1748,47735,Bibersteinia trehalosi,species,352,true,NaN,true,true
1457,61647,Pluralibacter gergoviae,species,353,true,NaN,true,true
1595,283686,Kosakonia radicincitans,species,354,true,NaN,true,true
1590,160791,Sphingomonas wittichii,species,355,true,NaN,true,true
1602,152682,Sphingomonas melonis,species,355,true,NaN,true,true
1624,13689,Sphingomonas paucimobilis,species,355,true,NaN,true,true
481,139,Borreliella burgdorferi,species,356,true,NaN,true,true
1511,62088,Borreliella valaisiana,species,356,true,NaN,true,true
1563,29518,Borreliella afzelii,species,356,true,NaN,true,true
1564,29519,Borreliella garinii,species,356,true,NaN,true,true
1314,28034,Sulfobacillus thermosulfidooxidans,species,357,true,NaN,true,true
1666,128780,Stenotrophomonas acidaminiphila,species,358,true,NaN,true,true
1842,40324,Stenotrophomonas maltophilia,species,358,true,NaN,true,true
1324,28051,Lachnospira multipara,species,359,true,NaN,true,true
1692,88132,Eremococcus coleocola,species,360,true,NaN,true,true
1345,60890,Phaeobacter gallaeciensis,species,361,true,NaN,true,true
1700,481446,Phaeobacter italicus,species,361,true,NaN,true,true
1037,1748,Acidipropionibacterium acidipropionici,species,362,true,NaN,true,true
520,33010,Cutibacterium avidum,species,363,true,NaN,true,true
522,33011,Cutibacterium granulosum,species,363,true,NaN,true,true
1036,1747,Cutibacterium acnes,species,363,true,NaN,true,true
1155,1050843,[Propionibacterium] humerusii,species,363,true,NaN,true,true
1038,1750,Pseudopropionibacterium propionicum,species,364,true,NaN,true,true
1823,31973,Eggerthia catenaformis,species,365,true,NaN,true,true
987,1630,Kandleria vitulina,species,366,true,NaN,true,true
1327,28068,Rubrivivax gelatinosus,species,367,true,NaN,true,true
1649,316997,Rubrivivax benzoatilyticus,species,367,true,NaN,true,true
624,554,Pectobacterium carotovorum,species,368,true,NaN,true,true
702,180957,Pectobacterium brasiliense,species,368,true,NaN,true,true
923,2778550,Pectobacterium parvum,species,368,true,NaN,true,true
1497,78398,Pectobacterium odoriferum,species,368,true,NaN,true,true
1544,29471,Pectobacterium atrosepticum,species,368,true,NaN,true,true
1600,1905730,Pectobacterium parmentieri,species,368,true,NaN,true,true
1680,55207,Pectobacterium betavasculorum,species,368,true,NaN,true,true
1681,55208,Pectobacterium wasabiae,species,368,true,NaN,true,true
1846,171437,Tistrella mobilis,species,369,true,NaN,true,true
484,57487,Pseudothermotoga hypogea,species,370,true,NaN,true,true
1638,38322,Pseudothermotoga elfii,species,370,true,NaN,true,true
464,9,Buchnera aphidicola,species,371,true,NaN,true,true
573,380,Sinorhizobium fredii,species,372,true,NaN,true,true
574,382,Sinorhizobium meliloti,species,372,true,NaN,true,true
1394,110321,Sinorhizobium medicae,species,372,true,NaN,true,true
823,1267,Clostridium ventriculi,species,373,true,NaN,true,true
927,1488,Clostridium acetobutylicum,species,373,true,NaN,true,true
929,1491,Clostridium botulinum,species,373,true,0.0,true,false
930,1492,Clostridium butyricum,species,373,true,NaN,true,true
933,1501,Clostridium pasteurianum,species,373,true,NaN,true,true
934,1502,Clostridium perfringens,species,373,true,NaN,true,true
936,1509,Clostridium sporogenes,species,373,true,NaN,true,true
939,1513,Clostridium tetani,species,373,true,NaN,true,true
943,1520,Clostridium beijerinckii,species,373,true,NaN,true,true
944,1519,Clostridium tyrobutyricum,species,373,true,NaN,true,true
949,1534,Clostridium kluyveri,species,373,true,NaN,true,true
951,1542,Clostridium novyi,species,373,true,NaN,true,true
953,1561,Clostridium baratii,species,373,true,NaN,true,true
1119,84022,Clostridium aceticum,species,373,true,NaN,true,true
1120,84023,Clostridium autoethanogenum,species,373,true,NaN,true,true
1122,84025,Clostridium haemolyticum,species,373,true,NaN,true,true
1418,36745,Clostridium saccharoperbutylacetonicum,species,373,true,NaN,true,true
1441,217159,Clostridium carboxidivorans,species,373,true,NaN,true,true
465,172042,Rothia aeria,species,374,true,NaN,true,true
1104,2047,Rothia dentocariosa,species,374,true,NaN,true,true
1204,43675,Rothia mucilaginosa,species,374,true,NaN,true,true
1593,37923,Rothia kristinae,species,374,true,NaN,true,true
1605,70799,Nodularia spumigena,species,375,true,NaN,true,true
1851,146919,Salinibacter ruber,species,376,true,NaN,true,true
808,33996,Gluconacetobacter diazotrophicus,species,377,true,NaN,true,true
707,230143,Scardovia wiggsiae,species,378,true,NaN,true,true
1473,78258,Parascardovia denticolens,species,379,true,NaN,true,true
604,504,Kingella kingae,species,380,true,NaN,true,true
1163,362787,Candidatus Protochlamydia amoebophila,species,381,true,NaN,true,true
954,1565,Desulfotomaculum nigrificans,species,382,true,NaN,true,true
1859,499229,Tepidanaerobacter acetatoxydans,species,383,true,NaN,true,true
1782,326544,Paraglaciecola psychrophila,species,384,true,NaN,true,true
1372,28197,Arcobacter butzleri,species,385,true,NaN,true,true
1384,1355374,Arcobacter lanthieri,species,385,true,NaN,true,true
562,147802,Lactobacillus iners,species,386,true,NaN,true,true
797,33959,Lactobacillus johnsonii,species,386,true,NaN,true,true
903,116089,Lactobacillus psittaci,species,386,true,NaN,true,true
956,1579,Lactobacillus acidophilus,species,386,true,NaN,true,true
961,1584,Lactobacillus delbrueckii,species,386,true,NaN,true,true
962,1587,Lactobacillus helveticus,species,386,true,NaN,true,true
969,1600,Lactobacillus acetotolerans,species,386,true,NaN,true,true
971,1604,Lactobacillus amylovorus,species,386,true,NaN,true,true
1041,83683,Lactobacillus amylolyticus,species,386,true,NaN,true,true
1225,420645,Lactobacillus equicursoris,species,386,true,NaN,true,true
1269,52242,Lactobacillus gallinarum,species,386,true,NaN,true,true
1297,109790,Lactobacillus jensenii,species,386,true,NaN,true,true
1417,872327,Lactobacillus pasteurii,species,386,true,NaN,true,true
1609,431273,Lactobacillus senmaizukei,species,386,true,NaN,true,true
1646,267818,Lactobacillus kefiranofaciens,species,386,true,NaN,true,true
1715,96565,Lactobacillus hamsteri,species,386,true,NaN,true,true
1745,227945,Lactobacillus ultunensis,species,386,true,NaN,true,true
1753,47770,Lactobacillus crispatus,species,386,true,NaN,true,true
1770,1203033,Lactobacillus hominis,species,386,true,NaN,true,true
1779,1203069,Lactobacillus gigeriorum,species,386,true,NaN,true,true
1879,57037,Lactobacillus zeae,species,386,true,NaN,true,true
1886,237446,Lactobacillus kitasatonis,species,386,true,NaN,true,true
1890,81857,Lactobacillus selangorensis,species,386,true,NaN,true,true
474,1196083,Snodgrassella alvi,species,387,true,NaN,true,true
1276,666685,Rhodanobacter denitrificans,species,388,true,NaN,true,true
1726,416169,Rhodanobacter thiooxydans,species,388,true,NaN,true,true
1215,35554,Geobacter sulfurreducens,species,389,true,NaN,true,true
1377,28232,Geobacter metallireducens,species,389,true,NaN,true,true
1464,307486,Tepidimonas taiwanensis,species,390,true,NaN,true,true
948,1531,Enterocloster clostridioformis,species,391,true,NaN,true,true
1381,208479,Enterocloster bolteae,species,391,true,NaN,true,true
1718,358743,Enterocloster citroniae,species,391,true,NaN,true,true
532,467210,Lachnoanaerobaculum saburreum,species,392,true,NaN,true,true
1380,28251,Ornithobacterium rhinotracheale,species,394,true,NaN,true,true
989,83552,Parachlamydia acanthamoebae,species,395,true,NaN,true,true
1274,76853,Solibacillus silvestris,species,396,true,NaN,true,true
1865,40545,Sutterella wadsworthensis,species,397,true,NaN,true,true
995,1638,Listeria ivanovii,species,398,true,NaN,true,true
997,1641,Listeria grayi,species,398,true,NaN,true,true
998,1642,Listeria innocua,species,398,true,NaN,true,true
999,1639,Listeria monocytogenes,species,398,true,NaN,true,true
1000,1640,Listeria seeligeri,species,398,true,NaN,true,true
1532,1069827,Listeria fleischmannii,species,398,true,NaN,true,true
1739,1497681,Listeria newyorkensis,species,398,true,NaN,true,true
1446,86166,Thermodesulfovibrio aggregans,species,399,true,NaN,true,true
1001,198252,Candidatus Pelagibacter ubique,species,400,true,NaN,true,true
920,386487,Candidatus Ruthia magnifica,species,401,true,NaN,true,true
1002,1648,Erysipelothrix rhusiopathiae,species,402,true,NaN,true,true
1196,461393,Actinomyces massiliensis,species,403,true,NaN,true,true
1408,544580,Actinomyces oris,species,403,true,NaN,true,true
1409,544581,Actinomyces johnsonii,species,403,true,NaN,true,true
1612,103621,Actinomyces urogenitalis,species,403,true,NaN,true,true
1712,55565,Actinomyces graevenitzii,species,403,true,NaN,true,true
577,399,Neorhizobium galegae,species,404,true,NaN,true,true
517,238,Elizabethkingia meningoseptica,species,405,true,NaN,true,true
1339,1117645,Elizabethkingia anophelis,species,405,true,NaN,true,true
694,728,Avibacterium paragallinarum,species,406,true,NaN,true,true
565,762209,Bifidobacterium callitrichos,species,407,true,NaN,true,true
567,762210,Bifidobacterium saguini,species,407,true,NaN,true,true
568,762212,Bifidobacterium biavatii,species,407,true,NaN,true,true
668,983706,Bifidobacterium reuteri,species,407,true,NaN,true,true
736,246618,Bifidobacterium thermacidophilum,species,407,true,NaN,true,true
787,33905,Bifidobacterium thermophilum,species,407,true,NaN,true,true
1007,1680,Bifidobacterium adolescentis,species,407,true,NaN,true,true
1008,1681,Bifidobacterium bifidum,species,407,true,NaN,true,true
1009,1683,Bifidobacterium angulatum,species,407,true,NaN,true,true
1010,1685,Bifidobacterium breve,species,407,true,NaN,true,true
1011,1686,Bifidobacterium catenulatum,species,407,true,NaN,true,true
1012,1687,Bifidobacterium coryneforme,species,407,true,NaN,true,true
1013,1688,Bifidobacterium cuniculi,species,407,true,NaN,true,true
1014,1689,Bifidobacterium dentium,species,407,true,NaN,true,true
1015,1691,Bifidobacterium indicum,species,407,true,NaN,true,true
1016,1692,Bifidobacterium magnum,species,407,true,NaN,true,true
1017,1693,Bifidobacterium minimum,species,407,true,NaN,true,true
1018,1694,Bifidobacterium pseudolongum,species,407,true,NaN,true,true
1187,518643,Bifidobacterium mongoliense,species,407,true,NaN,true,true
1242,35760,Bifidobacterium choerinum,species,407,true,NaN,true,true
1277,158787,Bifidobacterium scardovii,species,407,true,NaN,true,true
1311,28025,Bifidobacterium animalis,species,407,true,NaN,true,true
1312,28026,Bifidobacterium pseudocatenulatum,species,407,true,NaN,true,true
1393,216816,Bifidobacterium longum,species,407,true,NaN,true,true
1407,77635,Bifidobacterium subtile,species,407,true,NaN,true,true
1472,78257,Bifidobacterium saeculare,species,407,true,NaN,true,true
1480,471511,Bifidobacterium bombi,species,407,true,NaN,true,true
1481,356829,Bifidobacterium tsurumiense,species,407,true,NaN,true,true
1486,78342,Bifidobacterium gallicum,species,407,true,NaN,true,true
1487,78343,Bifidobacterium boum,species,407,true,NaN,true,true
1488,78344,Bifidobacterium gallinarum,species,407,true,NaN,true,true
1489,78345,Bifidobacterium merycicum,species,407,true,NaN,true,true
1490,78346,Bifidobacterium ruminantium,species,407,true,NaN,true,true
1591,218140,Bifidobacterium psychraerophilum,species,407,true,NaN,true,true
1872,638617,Bifidobacterium bohemicum,species,407,true,NaN,true,true
1873,638619,Bifidobacterium actinocoloniiforme,species,407,true,NaN,true,true
1769,138072,Candidatus Hamiltonella defensa,species,408,true,NaN,true,true
1771,138073,Candidatus Regiella insecticola,species,409,true,NaN,true,true
782,33889,Brevibacterium casei,species,410,true,NaN,true,true
1020,1703,Brevibacterium linens,species,410,true,NaN,true,true
1309,314722,Pseudoxanthomonas suwonensis,species,411,true,NaN,true,true
1500,266854,Granulicoccus phenolivorans,species,412,true,NaN,true,true
1022,1717,Corynebacterium diphtheriae,species,413,true,NaN,true,true
1023,1718,Corynebacterium glutamicum,species,413,true,NaN,true,true
1025,1719,Corynebacterium pseudotuberculosis,species,413,true,NaN,true,true
1026,1721,Corynebacterium callunae,species,413,true,NaN,true,true
1028,1725,Corynebacterium xerosis,species,413,true,NaN,true,true
1073,42817,Corynebacterium argentoratense,species,413,true,NaN,true,true
1219,43768,Corynebacterium matruchotii,species,413,true,NaN,true,true
1220,43771,Corynebacterium urealyticum,species,413,true,NaN,true,true
1230,1223514,Corynebacterium humireducens,species,413,true,NaN,true,true
1241,35756,Corynebacterium pilosum,species,413,true,NaN,true,true
1437,225326,Corynebacterium halotolerans,species,413,true,NaN,true,true
1505,160386,Corynebacterium casei,species,413,true,NaN,true,true
1508,29321,Corynebacterium otitidis,species,413,true,NaN,true,true
1534,37637,Corynebacterium pseudodiphtheriticum,species,413,true,NaN,true,true
1615,152794,Corynebacterium efficiens,species,413,true,NaN,true,true
1622,169292,Corynebacterium aurimucosum,species,413,true,0.75,true,true
1627,38284,Corynebacterium accolens,species,413,true,NaN,true,true
1628,38289,Corynebacterium jeikeium,species,413,true,NaN,true,true
1632,38301,Corynebacterium minutissimum,species,413,true,NaN,true,true
1633,38305,Corynebacterium vitaeruminis,species,413,true,NaN,true,true
1693,161879,Corynebacterium kroppenstedtii,species,413,true,NaN,true,true
1698,161896,Corynebacterium camporealensis,species,413,true,NaN,true,true
1776,39791,Corynebacterium glucuronolyticum,species,413,true,NaN,true,true
1808,1121358,Corynebacterium doosanense,species,413,true,NaN,true,true
1844,146827,Corynebacterium simulans,species,413,true,NaN,true,true
1860,65058,Corynebacterium ulcerans,species,413,true,NaN,true,true
1050,911092,Caldanaerobacter subterraneus,species,414,true,NaN,true,true
670,668,Aliivibrio fischeri,species,415,true,NaN,true,true
1793,80852,Aliivibrio wodanis,species,415,true,NaN,true,true
1891,221126,Algibacter lectus,species,416,true,NaN,true,true
1032,83655,Leclercia adecarboxylata,species,417,true,NaN,true,true
1034,1741,Thermodesulfobacterium commune,species,418,true,NaN,true,true
1035,1744,Propionibacterium freudenreichii,species,419,true,NaN,true,true
1849,556499,Propionibacterium acidifaciens,species,419,true,NaN,true,true
1039,1757,Thermoanaerobacter ethanolicus,species,420,true,NaN,true,true
1512,29350,Thermoanaerobacter thermocopriae,species,420,true,NaN,true,true
1095,2021,Thermobifida fusca,species,421,true,NaN,true,true
980,222805,Mycobacterium chimaera,species,422,true,NaN,true,true
1042,1764,Mycobacterium avium,species,422,true,NaN,true,true
1044,1767,Mycobacterium intracellulare,species,422,true,NaN,true,true
1045,1768,Mycobacterium kansasii,species,422,true,NaN,true,true
1046,1769,Mycobacterium leprae,species,422,true,NaN,true,true
1049,1773,Mycobacterium tuberculosis,species,422,true,NaN,true,true
1051,1781,Mycobacterium marinum,species,422,true,NaN,true,true
1052,1784,Mycobacterium simiae,species,422,true,NaN,true,true
1443,487514,Mycobacterium kyorinense,species,422,true,NaN,true,true
1482,78331,Mycobacterium canettii,species,422,true,NaN,true,true
1504,29311,Mycobacterium haemophilum,species,422,true,NaN,true,true
1607,480418,Mycobacterium lepromatosis,species,422,true,NaN,true,true
1738,244292,Mycobacterium nebraskense,species,422,true,NaN,true,true
813,91359,Enterovibrio calviensis,species,423,true,NaN,true,true
1882,188144,Enterovibrio norvegicus,species,423,true,NaN,true,true
536,33038,[Ruminococcus] gnavus,species,424,true,NaN,true,true
1606,46228,[Ruminococcus] lactaris,species,424,true,NaN,true,true
1147,1501329,Oribacterium parvum,species,425,true,NaN,true,true
696,312026,Paraburkholderia mimosarum,species,426,true,NaN,true,true
824,984307,Paraburkholderia kururiensis,species,426,true,NaN,true,true
891,75105,Paraburkholderia caribensis,species,426,true,NaN,true,true
1320,134537,Paraburkholderia fungorum,species,426,true,NaN,true,true
1430,36873,Paraburkholderia xenovorans,species,426,true,NaN,true,true
1806,252970,Paraburkholderia phenoliruptrix,species,426,true,NaN,true,true
864,591154,Methylacidiphilum fumariolicum,species,427,true,NaN,true,true
1294,1297617,Intestinimonas butyriciproducens,species,428,true,NaN,true,true
788,33910,Amycolatopsis mediterranei,species,429,true,NaN,true,true
1060,1814,Amycolatopsis methanolica,species,429,true,NaN,true,true
1376,208444,Amycolatopsis vancoresmycina,species,429,true,NaN,true,true
1647,546365,Amycolatopsis regifaucium,species,429,true,NaN,true,true
699,426716,Nocardia rhamnosiphila,species,430,true,NaN,true,true
1063,1823,Nocardia otitidiscaviarum,species,430,true,NaN,true,true
1235,1141647,Nocardia arizonensis,species,430,true,NaN,true,true
1237,1141657,Nocardia vulneris,species,430,true,NaN,true,true
1477,37328,Nocardia carnea,species,430,true,NaN,true,true
1478,37329,Nocardia farcinica,species,430,true,NaN,true,true
1479,37332,Nocardia seriolae,species,430,true,NaN,true,true
1645,382504,Nocardia jinanensis,species,430,true,NaN,true,true
1064,1828,Rhodococcus fascians,species,431,true,NaN,true,true
1066,1830,Rhodococcus ruber,species,431,true,NaN,true,true
1067,1833,Rhodococcus erythropolis,species,431,true,NaN,true,true
1218,43767,Rhodococcus hoagii,species,431,true,NaN,true,true
1626,103816,Rhodococcus pyridinivorans,species,431,true,NaN,true,true
1757,334542,Rhodococcus qingshengii,species,431,true,NaN,true,true
527,258,Sphingobacterium spiritivorum,species,432,true,NaN,true,true
1724,47500,Aneurinibacillus migulanus,species,433,true,NaN,true,true
793,33942,Brevibacillus thermoruber,species,434,true,NaN,true,true
898,1393,Brevibacillus brevis,species,434,true,NaN,true,true
922,1465,Brevibacillus laterosporus,species,434,true,NaN,true,true
1092,51101,Brevibacillus agri,species,434,true,NaN,true,true
1467,45462,Brevibacillus borstelensis,species,434,true,NaN,true,true
1068,1836,Saccharopolyspora erythraea,species,435,true,NaN,true,true
1322,28042,Saccharopolyspora rectivirgula,species,435,true,NaN,true,true
1436,225324,Enhydrobacter aerosaccus,species,436,true,NaN,true,true
586,1163710,Cronobacter condimenti,species,437,true,NaN,true,true
1289,535744,Cronobacter universalis,species,437,true,NaN,true,true
1360,28141,Cronobacter sakazakii,species,437,true,NaN,true,true
1403,413497,Cronobacter dublinensis,species,437,true,NaN,true,true
1404,413501,Cronobacter muytjensii,species,437,true,NaN,true,true
1405,413502,Cronobacter turicensis,species,437,true,0.6,true,true
1406,413503,Cronobacter malonaticus,species,437,true,NaN,true,true
468,40988,Saccharomonospora azurea,species,438,true,NaN,true,true
1072,1852,Saccharomonospora viridis,species,438,true,NaN,true,true
1286,76947,Sphingobium herbicidovorans,species,439,true,NaN,true,true
1570,1332080,Sphingobium baderi,species,439,true,NaN,true,true
1623,46429,Sphingobium chlorophenolicum,species,439,true,NaN,true,true
1625,13690,Sphingobium yanoikuyae,species,439,true,NaN,true,true
1740,121428,Sphingobium xenophagum,species,439,true,NaN,true,true
767,205844,Novosphingobium pentaromativorans,species,440,true,NaN,true,true
1021,378548,Novosphingobium nitrogenifigens,species,440,true,NaN,true,true
1883,48936,Novosphingobium subterraneum,species,440,true,NaN,true,true
543,33050,Sphingopyxis macrogoltabida,species,441,true,NaN,true,true
544,33052,Sphingopyxis terrae,species,441,true,NaN,true,true
754,979,Cellulophaga lytica,species,442,true,NaN,true,true
1228,76594,Cellulophaga baltica,species,442,true,NaN,true,true
786,33903,Streptomyces avermitilis,species,443,true,NaN,true,true
827,42234,Streptomyces acidiscabies,species,443,true,NaN,true,true
831,42235,Streptomyces bottropensis,species,443,true,NaN,true,true
870,66874,Streptomyces bicolor,species,443,true,NaN,true,true
918,83378,Streptomyces ruber,species,443,true,NaN,true,true
1033,67275,Streptomyces aureocirculatus,species,443,true,NaN,true,true
1040,67294,Streptomyces filamentosus,species,443,true,NaN,true,true
1061,67351,Streptomyces californicus,species,443,true,NaN,true,true
1062,67356,Streptomyces resistomycificus,species,443,true,NaN,true,true
1069,67373,Streptomyces varsoviensis,species,443,true,NaN,true,true
1071,67385,Streptomyces xanthophaeus,species,443,true,NaN,true,true
1076,1888,Streptomyces albus,species,443,true,NaN,true,true
1077,1889,Streptomyces ambofaciens,species,443,true,NaN,true,true
1078,1892,Streptomyces anulatus,species,443,true,NaN,true,true
1080,1896,Streptomyces bikiniensis,species,443,true,NaN,true,true
1081,1901,Streptomyces clavuligerus,species,443,true,NaN,true,true
1083,1905,Streptomyces exfoliatus,species,443,true,NaN,true,true
1084,1906,Streptomyces fradiae,species,443,true,NaN,true,true
1085,1911,Streptomyces griseus,species,443,true,NaN,true,true
1086,1912,Streptomyces hygroscopicus,species,443,true,NaN,true,true
1087,1916,Streptomyces lividans,species,443,true,NaN,true,true
