id,base_threshold,final_threshold,coverage
190,0.8719926,0.8719925880432129,1.0
191,0.005272634,0.005272633861750364,1.0
192,0.987211,0.9359424799680709,0.5
193,0.41198567,0.4119856655597687,1.0
194,0.9927835,0.94540776014328,0.5
196,0.92298895,0.9185833036899567,0.9728395061728395
197,0.99817765,0.9474623769521713,0.5114784205693297
198,0.0060706404,0.006070640403777361,1.0
199,0.0009460738,0.0009460737928748131,1.0
200,0.99626017,0.9459370851516723,0.22404844290657439
201,0.19435655,0.1943565458059311,1.0
202,0.9845281,0.9378999859094619,0.5295857988165681
203,0.004640371,0.004640371073037386,1.0
204,0.0039726878,0.003972687758505344,1.0
205,0.9950471,0.9438587993383407,0.371900826446281
206,0.6421458,0.6421458125114441,1.0
207,0.1677151,0.16771510243415833,1.0
208,0.29681924,0.2968192398548126,1.0
209,0.9980769,0.9345652043819427,0.42359375
210,0.9364655,0.933513405919075,0.92
211,0.9985372,0.9122543364763259,0.359375
212,0.28876635,0.28876635432243347,1.0
213,0.92375404,0.917154386639595,0.967263674197384
214,0.00232423,0.0023242300376296043,1.0
215,0.00076345593,0.0007634559297002852,1.0
216,0.9904613,0.94498653113842,0.625
217,0.0013723068,0.001372306840494275,1.0
218,0.99905366,0.9379383206367492,0.36168639053254437
219,0.99860495,0.9386567145586013,0.041661635068228474
220,0.52683336,0.5268333554267883,1.0
221,0.5377451,0.5377451181411743,1.0
222,0.1674231,0.1674230992794037,1.0
223,0.99639595,0.938735195994377,0.4620160701241782
224,0.96068597,0.9424417734146118,0.7312
225,0.00052863435,0.0005286343512125313,1.0
226,0.11776609,0.11776608973741531,1.0
227,0.99790955,0.9376475542783737,0.25925925925925924
228,0.6356813,0.6356812715530396,1.0
229,0.9867543,0.9391821891069412,0.52
230,0.975625,0.9373455196619034,0.5918367346938775
231,0.14530864,0.14530864357948303,1.0
232,0.25663716,0.2566371560096741,1.0
233,0.44280577,0.44280576705932617,1.0
234,0.0056119147,0.005611914675682783,1.0
235,0.8363452,0.8363451957702637,1.0
236,0.6018953,0.601895272731781,1.0
237,0.67279553,0.6727955341339111,1.0
239,0.9863412,0.9406487613916397,0.4488888888888889
240,0.93779653,0.9377965331077576,1.0
241,0.0062506623,0.006250662263482809,1.0
242,0.9614106,0.9298541665077209,0.625
243,0.7350064,0.7350063920021057,1.0
244,0.9895248,0.9380358844995498,0.25
245,0.0051716547,0.005171654745936394,1.0
246,0.29250458,0.29250457882881165,1.0
247,0.98614836,0.9316923081874847,0.9131422800151496
248,0.48136592,0.4813659191131592,1.0
249,0.0038548452,0.0038548451848328114,1.0
250,0.14475785,0.14475785195827484,1.0
251,0.36317968,0.36317968368530273,1.0
252,0.996836,0.9413221389055252,0.28
253,0.010473052,0.01047305203974247,1.0
254,0.7693008,0.7693008184432983,1.0
255,0.99054956,0.9423806756734847,0.21893491124260356
256,0.996337,0.9366159707307815,0.2916666666666667
257,0.018041888,0.018041888251900673,1.0
258,0.07041767,0.07041767239570618,1.0
259,0.49891695,0.49891695380210876,1.0
260,0.98135555,0.936167562007904,0.4305555555555556
261,0.9906623,0.9311873883008956,0.4102079395085066
262,0.9977082,0.936167562007904,0.1536
263,0.9938224,0.9386144161224365,0.34375
264,0.4983555,0.498355507850647,1.0
265,0.9919196,0.9386144161224365,0.5
266,0.007704785,0.007704785093665123,1.0
267,0.9953592,0.9325503945350646,0.25925925925925924
268,0.9905377,0.9365853935480117,0.14878892733564014
269,0.09480997,0.09480997174978256,1.0
270,0.00075287034,0.0007528703426942229,1.0
271,0.64962167,0.6496216654777527,1.0
272,0.6406655,0.6406654715538025,1.0
273,0.99108845,0.9441291809082031,0.4556213017751479
274,0.007203842,0.007203842047601938,1.0
275,0.9359975,0.9325592279434204,0.6694214876033058
276,0.021134594,0.021134594455361366,1.0
277,0.004819591,0.00481959106400609,1.0
278,0.983015,0.9261975884437561,0.5078125
279,0.001726718,0.0017267180373892188,1.0
280,0.0064199395,0.0064199394546449184,1.0
281,0.9974763,0.9116222947835921,0.3956602031394275
282,0.014364124,0.014364124275743961,1.0
283,0.0018578352,0.0018578352173790336,1.0
284,0.98103195,0.9244585394859314,0.5
285,0.0048956755,0.004895675461739302,1.0
286,0.96749264,0.9239532232284545,0.5555555555555556
287,0.009010374,0.00901037361472845,1.0
288,0.07858911,0.07858911156654358,1.0
289,0.9939115,0.9291952282190322,0.5
290,0.020869717,0.020869717001914978,1.0
291,0.38191158,0.38191157579421997,1.0
292,0.7228184,0.7228183746337891,1.0
293,0.038693234,0.03869323432445526,1.0
294,0.5605036,0.5605036020278931,1.0
295,0.86970335,0.8697033524513245,1.0
296,0.97904634,0.9154116570949554,0.10664819944598337
297,0.20561798,0.2056179791688919,1.0
298,0.9664019,0.9221957147121429,0.8116343490304709
299,0.612089,0.6120889782905579,1.0
300,0.28461748,0.28461748361587524,1.0
301,0.4089904,0.40899041295051575,1.0
302,0.9942595,0.9435011595487595,0.2727272727272727
303,0.013585638,0.013585638254880905,1.0
304,0.99206,0.9433457821607589,0.9355555555555556
305,0.99648815,0.8245462357997894,0.23875432525951557
306,0.19820325,0.19820325076580048,1.0
307,0.00554624,0.005546240136027336,1.0
308,0.9989671,0.9443613409996032,0.26040428061831156
309,0.99116164,0.9415542423725127,0.5555555555555556
310,0.053829152,0.05382915213704109,1.0
311,0.43224066,0.43224066495895386,1.0
312,0.639969,0.639968991279602,1.0
313,0.5104927,0.5104926824569702,1.0
314,0.99803936,0.9386062055826186,0.18738845925044617
315,0.9923149,0.9409573644399643,0.3769322235434007
316,0.5598432,0.5598431825637817,1.0
317,0.9961355,0.9459370851516723,0.3356401384083045
318,0.35971802,0.3597180247306824,1.0
319,0.9976779,0.8245462357997894,0.2896
320,0.007868207,0.007868207059800625,1.0
321,0.32651892,0.3265189230442047,1.0
322,0.9971069,0.9454413950443268,0.5555555555555556
323,0.60762143,0.607621431350708,1.0
324,0.29848495,0.2984849512577057,1.0
325,0.9972246,0.9360556721687316,0.5
326,0.9920577,0.9399123609066009,0.6088888888888889
327,0.99437934,0.8025270968675613,0.8555362377265274
328,0.94001895,0.9314351767301559,0.6608996539792388
329,0.973689,0.9237763851881027,0.4179115159616344
330,0.45289788,0.4528978765010834,1.0
331,0.87946314,0.8794631361961365,1.0
332,0.9251794,0.9251794219017029,1.0
333,0.9975079,0.8922817170619964,0.587167572796569
334,0.005816413,0.005816413089632988,1.0
335,0.93795663,0.9234626293182373,0.5041322314049587
336,0.6946423,0.6946423053741455,1.0
337,0.0029213072,0.0029213072266429663,1.0
338,0.013058619,0.013058618642389774,1.0
339,0.00250339,0.002503389958292246,1.0
340,0.938363,0.9383630156517029,1.0
341,0.99637604,0.933852133154869,0.4277623475425673
342,0.9926661,0.9380428493022919,0.7528395061728395
343,0.004694323,0.004694323055446148,1.0
344,0.24641266,0.24641266465187073,1.0
345,0.36940476,0.36940476298332214,1.0
346,0.99743307,0.9374521434307098,0.38
347,0.9057473,0.9057472944259644,1.0
348,0.59409076,0.5940907597541809,1.0
349,0.19304039,0.1930403858423233,1.0
350,0.99851656,0.8960155874490737,0.2901161169096167
351,0.32440925,0.32440924644470215,1.0
352,0.40052426,0.4005242586135864,1.0
353,0.5174957,0.5174956917762756,1.0
354,0.68637025,0.6863702535629272,1.0
355,0.9779738,0.9186382293701172,0.375
356,0.89015543,0.8901554346084595,1.0
357,0.38653892,0.38653892278671265,1.0
358,0.9686774,0.9151896893978119,0.9231447897264974
359,0.325226,0.3252260088920593,1.0
360,0.301212,0.30121201276779175,1.0
361,0.9633652,0.9290514588356018,0.5
362,0.39161864,0.39161863923072815,1.0
363,0.9870799,0.9305650860071182,0.8631404958677686
364,0.251853,0.25185298919677734,1.0
365,0.30161208,0.30161207914352417,1.0
366,0.30530012,0.30530011653900146,1.0
367,0.77218705,0.7721870541572571,1.0
368,0.8974128,0.8974127769470215,1.0
369,0.6129395,0.6129394769668579,1.0
370,0.99739414,0.9455344289541244,0.5
371,0.9566603,0.9456360697746277,0.5371900826446281
372,0.9607785,0.9142671644687652,0.6497933884297521
373,0.9974943,0.9366625726222991,0.21203803548671699
374,0.99702185,0.9273679584264755,0.370242214532872
375,0.020229504,0.020229503512382507,1.0
376,0.36213374,0.3621337413787842,1.0
377,0.25812477,0.25812476873397827,1.0
378,0.0003468609,0.0003468609065748751,1.0
379,0.3080418,0.3080418109893799,1.0
380,0.40525433,0.4052543342113495,1.0
381,0.4296131,0.4296131134033203,1.0
382,0.31610885,0.3161088526248932,1.0
383,0.0002365744,0.00023657440033275634,1.0
384,0.007621411,0.007621410768479109,1.0
385,0.9614165,0.942394208908081,0.7396449704142012
386,0.9995572,0.9116222947835921,0.10227099527511051
387,0.2027127,0.20271269977092743,1.0
388,0.9017094,0.9017093777656555,1.0
389,0.97513676,0.9401341587305069,0.52
390,0.47759235,0.4775923490524292,1.0
391,0.9786741,0.9365130841732024,0.8024691358024691
392,0.50314903,0.5031490325927734,1.0
394,0.060881417,0.060881417244672775,1.0
395,0.16396867,0.16396866738796234,1.0
396,0.3630303,0.3630303144454956,1.0
397,0.40537542,0.4053754210472107,1.0
398,0.9942442,0.9374391764402389,0.9431244127939434
399,0.028428735,0.028428735211491585,1.0
400,0.55331415,0.5533141493797302,1.0
401,0.015284854,0.015284853987395763,1.0
402,0.25228035,0.2522803544998169,1.0
403,0.9942877,0.9320690870285033,0.28
404,0.8460531,0.8460531234741211,1.0
405,0.9725194,0.9435312837362289,0.7551020408163265
406,0.5280899,0.5280898809432983,1.0
407,0.99614763,0.9268483728170395,0.16244543093444344
408,0.59299713,0.592997133731842,1.0
409,0.67882955,0.678829550743103,1.0
410,0.9484094,0.9261888682842254,0.5
411,0.5725244,0.5725244283676147,1.0
412,0.01681466,0.016814660280942917,1.0
413,0.9979624,0.9278043061494827,0.14967105263157895
414,0.50986344,0.5098634362220764,1.0
415,0.9584655,0.9410117805004119,0.5041322314049587
416,0.36437717,0.3643771708011627,1.0
417,0.33479077,0.33479076623916626,1.0
418,0.0063653723,0.006365372333675623,1.0
419,0.98496306,0.9280424684286117,0.8528
420,0.8430044,0.8430044054985046,1.0
421,0.06317654,0.06317654252052307,1.0
422,0.9915034,0.9154116570949554,0.9272490895662806
423,0.9792365,0.9359740197658538,0.5
424,0.9890091,0.9232661992311477,0.52
425,0.1099182,0.10991819947957993,1.0
426,0.97992045,0.9234893560409545,0.17159763313609466
427,0.008116429,0.00811642874032259,1.0
428,0.43318123,0.4331812262535095,1.0
429,0.96699286,0.9178166091442108,0.5
430,0.9837941,0.9254891604185104,0.1634349030470914
431,0.9836676,0.915688607096672,0.2482422931314224
432,0.6966828,0.6966828107833862,1.0
433,0.30787182,0.30787181854248047,1.0
434,0.99753475,0.9379675388336182,0.22448979591836735
435,0.9712949,0.9201446652412414,0.52
436,0.6025867,0.6025866866111755,1.0
437,0.97344977,0.9054831892251968,0.9118367346938776
438,0.95186454,0.9245758652687073,0.5
439,0.9690752,0.9186382293701172,0.25333333333333335
440,0.98381,0.9308146297931671,0.3333333333333333
441,0.94997746,0.9227344959974288,0.5
442,0.99242276,0.9438549488782882,0.5555555555555556
443,0.98209864,0.8186383843421936,0.0808352486674165
444,0.7536488,0.7536488175392151,1.0
445,0.6035242,0.6035242080688477,1.0
446,0.42223322,0.4222332239151001,1.0
447,0.43069088,0.4306908845901489,1.0
448,0.6480367,0.6480367183685303,1.0
449,0.006305977,0.0063059767708182335,1.0
450,0.0009044862,0.0009044862235896289,1.0
451,0.9919933,0.9175290137529373,0.3333333333333333
452,0.7972683,0.797268271446228,1.0
453,0.6853183,0.6853182911872864,1.0
454,0.14658804,0.1465880423784256,1.0
455,0.9405711,0.9217220515012741,0.5
456,0.9110988,0.9110987782478333,1.0
457,0.006198929,0.0061989291571080685,1.0
458,0.5962594,0.5962594151496887,1.0
459,0.1351527,0.1351526975631714,1.0
460,0.92796147,0.9279614686965942,1.0
461,0.6483333,0.6483333110809326,1.0
462,0.9946755,0.9447115629911422,0.15789473684210525
463,0.016888045,0.016888044774532318,1.0
1105,0.58687973,0.5868797302246094,1.0
1106,0.31457192,0.31457191705703735,1.0
947,0.35193944,0.35193943977355957,1.0
1107,0.0010673394,0.0010673394426703453,1.0
1145,0.3958209,0.39582088589668274,1.0
1199,0.43722942,0.4372294247150421,1.0
1794,0.4430138,0.4430137872695923,1.0
540,0.2079285,0.20792849361896515,1.0
1079,0.4793937,0.47939369082450867,1.0
1109,0.0024285715,0.0024285714607685804,1.0
467,0.37732378,0.37732377648353577,1.0
1571,0.5920513,0.5920513272285461,1.0
1635,0.3873056,0.3873055875301361,1.0
1852,0.59344506,0.5934450626373291,1.0
1118,0.005995905,0.00599590502679348,1.0
1838,0.33225095,0.3322509527206421,1.0
1110,0.0062548867,0.006254886742681265,1.0
470,0.012629652,0.01262965239584446,1.0
471,0.012571359,0.012571359053254128,1.0
469,0.37881875,0.3788187503814697,1.0
1111,0.23933649,0.23933649063110352,1.0
1112,0.52478135,0.524781346321106,1.0
1113,0.39670658,0.39670658111572266,1.0
1114,0.13089006,0.13089005649089813,1.0
1115,0.5,0.5,1.0
1116,0.36507937,0.3650793731212616,1.0
1117,0.17335059,0.17335058748722076,1.0
1121,0.6792691,0.6792690753936768,1.0
1123,0.0885214,0.08852139860391617,1.0
1124,0.07932875,0.079328753054142,1.0
1125,0.22,0.2199999988079071,1.0
1128,0.17726398,0.17726397514343262,1.0
1129,0.26827928,0.2682792842388153,1.0
1131,0.0076086954,0.007608695421367884,1.0
1132,0.23559321,0.23559321463108063,1.0
1133,0.00466563,0.00466562993824482,1.0
1148,0.5847273,0.5847272872924805,1.0
1461,0.41219157,0.41219156980514526,1.0
1560,0.38483277,0.3848327696323395,1.0
1572,0.46254545,0.4625454545021057,1.0
1573,0.33803988,0.3380398750305176,1.0
1575,0.30695444,0.30695444345474243,1.0
1030,0.04109589,0.04109589010477066,1.0
1438,0.023280092,0.02328009158372879,1.0
1683,0.47705576,0.47705575823783875,1.0
1027,0.4800668,0.48006680607795715,1.0
1191,0.35736996,0.35736995935440063,1.0
1733,0.02213667,0.022136669605970383,1.0
988,0.011296396,0.011296396143734455,1.0
521,0.0071399705,0.007139970548450947,1.0
1398,0.21627516,0.216275155544281,1.0
1370,0.24565972,0.2456597238779068,1.0
1134,0.30825242,0.3082524240016937,1.0
1386,0.22505091,0.2250509113073349,1.0
1136,0.13623978,0.13623978197574615,1.0
1140,0.0023724793,0.002372479299083352,1.0
619,0.5527429,0.5527428984642029,1.0
623,0.5976469,0.5976468920707703,1.0
700,0.4641788,0.46417880058288574,1.0
1175,0.44744584,0.4474458396434784,1.0
1803,0.0696767,0.06967669725418091,1.0
476,0.34073246,0.3407324552536011,1.0
686,0.3008765,0.3008764982223511,1.0
1474,0.60699534,0.6069953441619873,1.0
1900,0.40932602,0.4093260169029236,1.0
1003,0.46645188,0.46645188331604004,1.0
1371,0.25009754,0.2500975430011749,1.0
480,0.4133103,0.41331028938293457,1.0
482,0.70236814,0.7023681402206421,1.0
483,0.23561431,0.23561431467533112,1.0
485,0.11958875,0.11958874762058258,1.0
1565,0.4,0.4,0.5555555555555556
1719,0.58088696,0.580886960029602,1.0
1885,0.42190015,0.4219001531600952,1.0
1029,0.64772534,0.6477253437042236,1.0
1146,0.26961666,0.26961666345596313,1.0
1507,0.31771094,0.3177109360694885,1.0
489,0.65222996,0.6522299647331238,1.0
706,0.0076923077,0.007692307699471712,1.0
1716,0.50396657,0.5039665699005127,1.0
1717,0.8660918,0.866091787815094,1.0
611,0.0074618794,0.007461879402399063,1.0
636,0.44918007,0.44918006658554077,1.0
829,0.57459503,0.574595034122467,1.0
492,0.7657359,0.765735924243927,1.0
493,0.026791276,0.026791276410222054,1.0
495,0.2679204,0.2679204046726227,1.0
1442,0.43071076,0.4307107627391815,1.0
1450,0.01943109,0.019431089982390404,1.0
1881,0.4839636,0.48396360874176025,1.0
494,0.33827025,0.33827024698257446,1.0
1583,0.006045949,0.006045949179679155,1.0
1229,0.26512167,0.2651216685771942,1.0
498,0.00048812234,0.00048812234308570623,1.0
499,0.5355425,0.5355424880981445,1.0
500,0.45514676,0.45514675974845886,1.0
1365,0.6666124,0.6666123867034912,1.0
1366,0.5874389,0.5874388813972473,1.0
1367,0.6762464,0.6762464046478271,1.0
1401,0.26797244,0.2679724395275116,1.0
1506,0.0023094688,0.0023094688076525927,1.0
1561,0.51806384,0.5180638432502747,1.0
1562,0.3109186,0.3109185993671417,1.0
1789,0.15806602,0.1580660194158554,1.0
1727,0.42754892,0.42754891514778137,1.0
501,0.008465609,0.008465608581900597,1.0
855,0.41984564,0.4198456406593323,1.0
627,0.009786209,0.009786209091544151,1.0
503,0.6858578,0.6858577728271484,1.0
1414,0.0016078402,0.0016078401822596788,1.0
755,0.009228375,0.009228374809026718,1.0
505,0.7,0.7,0.9081632653061225
506,0.9701105,0.9260230720043182,0.5006858710562414
507,0.7276573,0.7276573181152344,1.0
508,0.7333574,0.7333574295043945,1.0
509,0.63154197,0.6315419673919678,1.0
510,0.5727827,0.5727826952934265,1.0
728,0.00043782836,0.0004378283629193902,1.0
1329,0.63752913,0.6375291347503662,1.0
1691,0.3293147,0.3293147087097168,1.0
1840,0.24931921,0.24931921064853668,1.0
1709,0.02257484,0.022574840113520622,1.0
1153,0.39867786,0.39867785573005676,1.0
1325,0.42669845,0.4266984462738037,1.0
511,0.858418,0.8584179878234863,1.0
512,0.24277043,0.24277043342590332,1.0
751,0.0007788162,0.0007788161747157574,1.0
1058,0.5214201,0.5214201211929321,1.0
1260,0.40611354,0.40611353516578674,1.0
1261,0.56129366,0.5612936615943909,1.0
1284,0.009620524,0.009620524011552334,1.0
1483,0.6920719,0.6920719146728516,1.0
1662,0.35357493,0.3535749316215515,1.0
1701,0.08320951,0.08320950716733932,1.0
1861,0.518217,0.5182170271873474,1.0
1459,0.009449071,0.009449071250855923,1.0
1387,0.44396177,0.4439617693424225,1.0
1774,0.3820096,0.3820095956325531,1.0
941,0.56311464,0.5631146430969238,1.0
473,0.33131275,0.33131274580955505,1.0
1238,0.45116532,0.4511653184890747,1.0
1338,0.64545816,0.6454581618309021,1.0
1412,0.28553176,0.28553175926208496,1.0
515,0.04637097,0.0463709682226181,1.0
516,0.0037292817,0.0037292817141860723,1.0
1427,0.019126425,0.019126424565911293,1.0
1470,0.4963965,0.4963965117931366,1.0
1540,0.046411805,0.04641180485486984,1.0
1541,0.0012152309,0.001215230906382203,1.0
1542,0.0,0.0,0.02857142857142857
1664,0.030351225,0.030186916701495647,0.875
1665,0.02,0.02,0.52
519,0.007444169,0.007444168906658888,1.0
1256,0.0010121458,0.0010121457744389772,1.0
1663,0.0037902717,0.0037902717012912035,1.0
1694,0.28450888,0.2845088839530945,1.0
1749,0.0011525163,0.0011525163426995277,1.0
1755,0.007688229,0.007688228972256184,1.0
913,0.27644527,0.27644526958465576,1.0
1648,0.5117788,0.5117787718772888,1.0
1855,0.3529357,0.35293570160865784,1.0
529,0.45972264,0.459722638130188,1.0
1340,0.5035405,0.5035405158996582,1.0
1498,0.009352787,0.009352787397801876,1.0
592,0.24450299,0.244502991437912,1.0
1566,0.6341692,0.6341692209243774,1.0
537,0.37016353,0.37016353011131287,1.0
538,0.30690244,0.3069024384021759,1.0
1533,0.6328302,0.6328302025794983,1.0
1642,0.23296158,0.23296158015727997,1.0
1868,0.3281665,0.32816651463508606,1.0
545,0.80393785,0.8039378523826599,1.0
1518,0.55093855,0.5509385466575623,1.0
472,0.46325824,0.4632582366466522,1.0
546,0.55836576,0.5583657622337341,1.0
551,0.8,0.8,0.1883656509695291
553,0.009447525,0.009447525255382061,1.0
554,0.0033364473,0.0033364472910761833,1.0
555,0.0,0.0,0.03571428571428571
556,0.90746164,0.8917026191949844,0.673469387755102
557,0.0,0.0,0.00909090909090909
778,0.3998835,0.399883508682251,1.0
796,0.88428885,0.8842888474464417,1.0
1135,0.6,0.6,0.5
1138,0.30727082,0.3072708249092102,1.0
1158,0.8,0.8,0.5
1251,0.005766369,0.0057663689367473125,1.0
1253,0.51439506,0.5143950581550598,1.0
1302,0.5188015,0.5188015103340149,1.0
1361,0.22060196,0.22060196101665497,1.0
1395,0.35048825,0.35048824548721313,1.0
1447,0.4206562,0.4206562042236328,1.0
1448,0.37973467,0.37973466515541077,1.0
1530,0.0,0.0,0.041666666666666664
1531,0.29230294,0.2923029363155365,1.0
1603,0.091397285,0.09139728546142578,1.0
1611,0.11558129,0.11558128893375397,1.0
1651,0.19972888,0.19972887635231018,1.0
1652,0.014573089,0.014573088847100735,1.0
1672,0.26103586,0.26103585958480835,1.0
1685,0.7118007,0.7118006944656372,1.0
1762,0.0,0.0,0.037037037037037035
1763,0.22244248,0.22244247794151306,1.0
1764,0.0033769954,0.0033769954461604357,1.0
1798,0.0028799144,0.0028799143619835377,1.0
1853,0.24791409,0.24791409075260162,1.0
1161,0.015068493,0.015068492852151394,1.0
1162,0.002545609,0.0025456089060753584,1.0
1169,0.004160666,0.004160665906965733,1.0
1186,0.37623763,0.3762376308441162,1.0
1673,0.2114579,0.21145789325237274,1.0
740,0.64289635,0.6428963541984558,1.0
791,0.18425106,0.18425105512142181,1.0
792,0.3474238,0.347423791885376,1.0
911,0.61247945,0.6124794483184814,1.0
919,0.22950974,0.22950974106788635,1.0
550,0.45568824,0.4556882381439209,1.0
524,0.033665657,0.03366565704345703,1.0
687,0.0005545082,0.0005545081803575158,1.0
1166,0.2524214,0.25242140889167786,1.0
1682,0.67622817,0.6762281656265259,1.0
1167,0.598002,0.598002016544342,1.0
789,0.57524663,0.5752466320991516,1.0
967,0.7485599,0.7485598921775818,1.0
976,0.6238455,0.6238455176353455,1.0
990,0.39845973,0.3984597325325012,1.0
993,0.013839891,0.01383989118039608,1.0
1722,0.004177982,0.004177981987595558,1.0
1743,0.66589826,0.6658982634544373,1.0
1744,0.0043541365,0.0043541365303099155,1.0
1819,0.5931716,0.5931715965270996,1.0
1864,0.015451342,0.0154513418674469,1.0
1168,0.0076793605,0.007679360453039408,1.0
558,0.20610027,0.20610027015209198,1.0
560,0.4098207,0.40982070565223694,1.0
561,0.725948,0.7259479761123657,1.0
563,0.66068995,0.6606899499893188,1.0
564,0.6014387,0.6014387011528015,1.0
1216,0.5787857,0.5787857174873352,1.0
1535,0.46175593,0.4617559313774109,1.0
1653,0.16730572,0.16730572283267975,1.0
1812,0.56167746,0.5616774559020996,1.0
1814,0.12149028,0.12149027734994888,1.0
1815,0.0067781294,0.006778129376471043,1.0
1816,0.4098665,0.4098665118217468,1.0
1817,0.3734062,0.37340620160102844,1.0
761,0.4764421,0.4764420986175537,1.0
726,0.46532553,0.4653255343437195,1.0
1108,0.020858165,0.020858164876699448,1.0
1581,0.4300752,0.43007519841194153,1.0
1880,0.009029843,0.009029842913150787,1.0
1898,0.0068896404,0.006889640353620052,1.0
757,0.006437768,0.00643776822835207,1.0
1171,0.0070178905,0.007017890457063913,1.0
566,0.21330988,0.2133098840713501,1.0
569,0.9270978,0.9212276637554169,0.9111111111111111
1173,0.35563973,0.3556397259235382,1.0
1426,0.01045947,0.010459469631314278,1.0
572,0.6800042,0.6800041794776917,1.0
942,0.59194356,0.5919435620307922,1.0
1240,0.22000408,0.22000408172607422,1.0
1252,0.05886056,0.05886055901646614,1.0
1389,0.43634656,0.43634656071662903,1.0
1536,0.741248,0.7412480115890503,1.0
1643,0.0048148762,0.004814876243472099,1.0
1174,0.8020897,0.8020896911621094,1.0
575,0.80486125,0.8048612475395203,1.0
818,0.007484871,0.007484870962798595,1.0
1537,0.8663273,0.8260869294404983,0.5555555555555556
1732,0.6087173,0.6087173223495483,1.0
1224,0.12763001,0.12763001024723053,1.0
523,0.45460263,0.4546026289463043,1.0
945,0.51274985,0.5127498507499695,1.0
1695,0.36277643,0.36277642846107483,1.0
1847,0.43141645,0.43141645193099976,1.0
1188,0.5115272,0.5115271806716919,1.0
466,0.03961839,0.039618391543626785,1.0
1019,0.03910483,0.03910483047366142,1.0
1826,0.40874934,0.4087493419647217,1.0
583,0.03692356,0.03692356124520302,1.0
682,0.12754644,0.12754644453525543,1.0
807,0.46983537,0.4698353707790375,1.0
580,0.2949492,0.2949492037296295,1.0
1471,0.0016273393,0.0016273392830044031,1.0
865,0.6630165,0.6630164980888367,1.0
1465,0.13575482,0.13575482368469238,1.0
640,0.032061238,0.03206123784184456,1.0
1221,0.004270463,0.0042704627849161625,1.0
581,0.15282977,0.15282976627349854,1.0
582,0.033568215,0.03356821462512016,1.0
584,0.5673296,0.5673295855522156,1.0
1656,0.0021777004,0.002177700400352478,1.0
1657,0.5406583,0.5406582951545715,1.0
1758,0.5857047,0.5857046842575073,1.0
1876,0.38668403,0.38668403029441833,1.0
926,0.38234165,0.3823416531085968,1.0
1004,0.4151515,0.4151515066623688,1.0
1142,0.003991403,0.00399140315130353,1.0
585,0.64285123,0.6428512334823608,1.0
1326,0.04420122,0.04420122131705284,1.0
1821,0.4975775,0.4975774884223938,1.0
589,0.07452556,0.07452555745840073,1.0
590,0.093611546,0.09361154586076736,1.0
591,0.86924297,0.8692429661750793,1.0
1331,0.1307412,0.1307411938905716,1.0
1332,0.16707522,0.16707521677017212,1.0
1333,0.0020187455,0.0020187455229461193,1.0
1429,0.066470265,0.06647026538848877,1.0
1431,0.0035098915,0.003509891452267766,1.0
1435,0.004211793,0.004211793188005686,1.0
1522,0.16980593,0.16980592906475067,1.0
1804,0.0046710265,0.004671026486903429,1.0
594,0.22060767,0.2206076681613922,1.0
593,0.00034287674,0.00034287673770450056,1.0
1184,0.5141252,0.5141252279281616,1.0
1813,0.31584677,0.3158467710018158,1.0
486,0.46862543,0.46862542629241943,1.0
487,0.5756904,0.5756903886795044,1.0
490,0.48005193,0.4800519347190857,1.0
595,0.61639285,0.6163928508758545,1.0
596,0.58874565,0.588745653629303,1.0
609,0.544722,0.5447220206260681,1.0
830,0.0005698655,0.0005698655149899423,1.0
1143,0.004184587,0.004184586927294731,1.0
1178,0.55603707,0.5560370683670044,1.0
1179,0.5376018,0.5376018285751343,1.0
1239,0.6179445,0.6179444789886475,1.0
1272,0.0051605506,0.005160550586879253,1.0
1287,0.57873386,0.5787338614463806,1.0
1316,0.5505267,0.5505266785621643,1.0
1317,0.30686393,0.306863933801651,1.0
1334,0.61881775,0.6188177466392517,1.0
1419,0.39519462,0.3951946198940277,1.0
1524,0.49215585,0.49215584993362427,1.0
1702,0.048084665,0.04808466508984566,1.0
1703,0.0022182171,0.002218217123299837,1.0
1704,0.008764242,0.008764241822063923,1.0
1705,0.014027149,0.01402714941650629,1.0
1706,0.005298715,0.0052987150847911835,1.0
1707,0.008017016,0.008017015643417835,1.0
1818,0.63880575,0.6388057470321655,1.0
1831,0.6525238,0.6525238156318665,1.0
1832,0.5375369,0.5375369191169739,1.0
1833,0.4360376,0.4360376000404358,1.0
597,0.95658773,0.9441107213497162,0.8347107438016529
931,0.6112057,0.6112056970596313,1.0
513,0.6447668,0.6447668075561523,1.0
598,0.2099478,0.20994779467582703,1.0
599,0.4900645,0.49006450176239014,1.0
600,0.5688817,0.5688816905021667,1.0
601,0.55783546,0.5578354597091675,1.0
602,0.6688838,0.6558090537786484,0.5
603,0.61114645,0.6111464500427246,1.0
1335,0.16830675,0.16830675303936005,1.0
1262,0.46475163,0.46475163102149963,1.0
935,0.5796024,0.5796024203300476,1.0
1396,0.5262083,0.5262082815170288,1.0
535,0.5947641,0.5947641134262085,1.0
1523,0.5753025,0.5753024816513062,1.0
1526,0.022768434,0.022768434137105942,1.0
691,0.36329553,0.3632955253124237,1.0
727,0.6034646,0.6034646034240723,1.0
785,0.5059418,0.5059418082237244,1.0
928,0.0026438886,0.002643888583406806,1.0
1195,0.43158725,0.43158724904060364,1.0
