uid,refseq_acc,primary_taxid,species_taxid,use
177418,GCF_000153205.1,314278,35797,True
1774191,GCF_003264475.1,709876,709876,True
1774391,GCF_003264855.1,1379159,1379159,False
177458,GCF_000153225.1,313594,531,True
1774621,GCF_003265325.1,2026339,2026339,False
1774631,GCF_003265345.1,2200761,2200761,True
1774671,GCF_003265355.1,2200759,2200759,True
1774681,GCF_003265465.1,440079,440079,True
1774961,GCF_003265965.1,1231134,1231134,False
1775171,GCF_003268025.1,2081970,2081970,True
1775311,GCF_003268275.1,2764322,2764322,True
1775391,GCF_003268475.1,1825093,1825093,True
1775491,GCF_003268595.1,2213194,2213194,True
1775501,GCF_003268615.1,164516,164516,False
1775521,GCF_003268655.1,2211210,2211210,True
1775601,GCF_003268815.1,1353778,1353778,True
1775611,GCF_003268855.1,1101402,1101402,True
1775731,GCF_003269035.1,420952,420952,True
1775741,GCF_003269065.1,78229,78229,True
1775841,GCF_003269295.1,531938,531938,False
1775911,GCF_001931755.2,169402,169402,False
1775931,GCF_003269405.1,1590,1590,True
1775941,GCF_003269425.1,1383885,1383885,False
1775951,GCF_003269445.1,92401,92401,True
177618,GCF_000153305.1,314256,252302,False
1776231,GCF_003269955.1,135735,135735,True
1776301,GCF_003270085.1,2182797,2182797,True
177631,GCF_000689175.1,1150948,1150948,False
177698,GCF_000153345.1,207954,207954,True
177741,GCF_000689395.1,1458461,1458461,False
177858,GCF_000153425.1,314280,74109,False
177938,GCF_000153465.1,287752,651183,True
1779781,GCF_003284585.1,2219697,2219697,True
1780021,GCF_900445255.1,179995,179995,True
1780031,GCF_900445025.1,1660,1660,False
1780621,GCF_003284725.1,2053833,2053833,True
178378,GCF_000153705.1,314231,217511,True
1784191,GCF_900108585.1,672460,672460,True
1784241,GCF_900465055.1,69539,69539,True
1784251,GCF_900015005.1,1423778,293371,True
1784261,GCF_900489485.1,153267,153267,True
1784271,GCF_900489835.1,153266,153266,True
1784601,GCF_003285015.1,450362,450362,True
1784611,GCF_003285045.1,92400,92400,True
1784621,GCF_003285065.1,171279,171279,True
1784721,GCF_003285265.1,1499308,1499308,True
1784791,GCF_003286075.1,2233774,2233774,True
1784801,GCF_003286125.1,2234133,2234133,True
1784851,GCF_003286395.1,2211211,2211211,False
1784941,GCF_003202285.1,588067,588067,True
1785191,GCF_003286915.1,2059302,2059302,True
1785431,GCF_003287285.1,1981511,1981511,True
1785671,GCF_003287735.1,2029681,2029681,True
1785741,GCF_003287895.1,1912897,1912897,True
1785851,GCF_003288115.1,1622,1622,True
1786491,GCF_003289645.1,2231787,2231787,False
178651,GCF_000691225.1,267850,267850,True
1786631,GCF_003289925.1,221799,221799,True
1786641,GCF_003289965.1,2233532,2233532,True
1786651,GCF_003289955.1,2233542,2233542,False
1786661,GCF_003289945.1,1209954,1209954,True
1786681,GCF_900445455.1,2115968,2115968,True
1786741,GCF_900445005.1,1993,1993,True
1787001,GCF_900453395.1,1789,1789,True
1787181,GCF_900454195.1,28118,28118,True
1787831,GCF_900453455.1,1800,1800,True
1787891,GCF_900446785.1,246,246,True
1788191,GCF_003290025.1,2250708,2250708,False
1788241,GCF_003290125.1,2249811,2249811,True
179081,GCF_000559085.1,1440774,318425,True
1795681,GCF_900157305.1,1236046,1236046,False
1797071,GCF_900116765.1,475081,475081,True
179818,GCF_000154425.1,411474,33043,True
179898,GCF_000154465.1,445970,28117,True
1800551,GCF_003290445.1,2007306,2007306,True
1802201,GCF_003293675.1,2792978,2792978,True
1802231,GCF_003293695.1,2698682,2698682,True
1803241,GCF_003293845.1,2233533,2233533,True
1803431,GCF_003294055.1,2234132,2234132,False
1803451,GCF_003294075.1,37915,37915,True
180371,GCF_000695255.1,1654360,1654360,True
180418,GCF_000154725.1,391587,221066,True
180531,GCF_000695625.1,287986,287986,True
180541,GCF_000695685.1,212667,212667,False
180581,GCF_000695795.1,1492738,1492738,True
180618,GCF_000154825.1,445971,214853,True
180658,GCF_000154845.1,470145,310298,True
1808191,GCF_003298795.1,115553,115553,True
180821,GCF_000696185.1,1348663,81942,True
180898,GCF_000154965.1,463191,285530,False
181241,GCF_000696575.1,1505757,1505757,True
181421,GCF_000696715.1,1160711,1764,True
1814581,GCF_003308995.1,2259036,2259036,True
1814621,GCF_003309065.1,453836,453836,False
1815901,GCF_003311635.1,1747507,1747507,True
1816061,GCF_003311965.1,650003,650003,True
1816361,GCF_003312425.1,249351,249351,True
1816381,GCF_003312465.1,853,853,True
1816571,GCF_003312875.1,1804986,1804986,True
1816711,GCF_003313035.1,2055947,2055947,True
1816731,GCF_003313245.1,1977320,1977320,True
1816761,GCF_003313335.1,392412,392412,False
1816771,GCF_003313325.1,600626,600626,True
1816801,GCF_003313395.1,2249762,2249762,True
1816841,GCF_003313505.1,1562389,1562389,True
1817081,GCF_003314975.1,491951,491951,True
1817091,GCF_003314995.1,354351,354351,True
1817171,GCF_003315135.1,1473586,1473586,True
1817191,GCF_003315205.1,748857,748857,True
1817211,GCF_003315245.1,644221,644221,True
1817241,GCF_003315295.1,200904,200904,True
1817291,GCF_003315405.1,232444,232444,False
1817301,GCF_003315415.1,225845,225845,False
1817351,GCF_003315515.1,714314,55214,True
1817381,GCF_003315595.1,2259170,2259170,True
1817391,GCF_003315615.1,2493119,2493119,True
1817401,GCF_003315635.1,2493120,2493120,True
1817471,GCF_003315795.1,2248750,2248750,True
1817591,GCF_003316635.1,2250573,2250573,True
1817601,GCF_003316695.1,2011099,2011099,True
1817761,GCF_003316845.1,2249427,2249427,True
1817781,GCF_003316875.1,2249428,2249428,True
1817851,GCF_900417275.1,29313,29313,False
1818081,GCF_003317055.1,645887,645887,True
1818371,GCF_001485475.2,224999,224999,True
1818791,GCF_003318295.1,273032,273032,True
1820081,GCF_003320875.1,1353,1353,True
182038,GCF_000155555.1,118168,64178,False
1821491,GCF_003323715.1,2800381,2800381,True
1821501,GCF_003323745.1,509200,509200,True
1821511,GCF_003323735.1,2250578,2250578,True
1821531,GCF_003323815.1,29430,29430,True
1821821,GCF_003324485.1,2211145,2211145,True
1821871,GCF_003324525.1,2201324,2201324,True
1821941,GCF_003324675.1,2259340,2259340,True
1822301,GCF_003325375.1,68209,68209,False
1822351,GCF_003325455.1,2057246,2057246,True
1822361,GCF_003325475.1,2202141,2202141,True
1822821,GCF_003326475.1,1177929,478503,True
1823761,GCF_003327285.1,1867410,1867410,True
182381,GCF_000698555.1,1071679,1071679,True
1823891,GCF_003327535.1,2268447,2268447,True
1825891,GCF_003330725.1,2211140,2211140,True
1825921,GCF_003330785.1,60548,60548,True
1825941,GCF_003330825.1,169427,169427,True
1825961,GCF_003330865.1,1893,1893,True
182631,GCF_000426825.1,1313301,55505,True
1826641,GCF_003332275.1,2267246,2267246,False
1826661,GCF_003332305.1,670291,670291,True
1826671,GCF_003332325.1,142651,142651,True
182961,GCF_000699505.1,529884,529884,True
1830751,GCF_900218015.1,999699,999699,True
1830781,GCF_003333265.1,2267619,2267619,False
1830791,GCF_003333285.1,2045452,2045452,True
1830801,GCF_003333315.1,163359,163359,True
1830811,GCF_003333305.1,2267621,2267621,False
1830821,GCF_003333325.1,2267620,2267620,False
1831571,GCF_003334855.1,2315727,2315727,True
1831681,GCF_003335045.1,1899321,1899321,True
1831751,GCF_003335215.1,1888893,1888893,True
1831771,GCF_003335255.1,673372,673372,True
1831891,GCF_003335485.1,1031537,1031537,False
1832261,GCF_003336205.1,2058346,2058346,True
1832271,GCF_003336225.1,2282215,2282215,False
1832291,GCF_001541345.2,373,373,False
1832351,GCF_003336365.1,2099786,2099786,True
1832381,GCF_003336425.1,1931232,1931232,False
1832491,GCF_003336675.1,2282305,2282305,True
1832501,GCF_003336705.1,187981,187981,True
1832541,GCF_003336755.1,2185104,2185104,True
1832551,GCF_003336745.1,1930763,1930763,True
1832571,GCF_003336805.1,1982602,1982602,True
1832581,GCF_003336875.1,2171757,2171757,False
183278,GCF_000156175.1,521003,147207,True
1832801,GCF_003337215.1,1812012,1812012,True
1832861,GCF_003337305.1,533325,533325,False
1832871,GCF_003337355.1,1416533,1416533,False
1832891,GCF_003337375.1,630520,630520,True
1832901,GCF_003337425.1,1031594,1031594,True
1832911,GCF_003337435.1,884107,884107,True
1832921,GCF_003337415.1,1297424,1297424,True
1832941,GCF_003337485.1,930114,930114,True
1832971,GCF_003337555.1,545864,545864,True
1832981,GCF_003337575.1,314236,314236,True
1832991,GCF_003337565.1,1490030,1490030,True
1833051,GCF_003337715.1,1197950,1197950,True
1833061,GCF_003337735.1,547122,547122,True
183358,GCF_000156215.1,445975,147206,True
1833971,GCF_003339505.1,2282308,2282308,True
1833981,GCF_003339525.1,2268024,2268024,True
1834021,GCF_003339615.1,2170265,2170265,False
1834121,GCF_003339775.1,1276259,47835,True
1834141,GCF_003339815.1,242230,242230,True
1834381,GCF_003340315.1,572010,572010,True
1834411,GCF_003340385.1,471189,471189,True
1834471,GCF_003340495.1,2072847,2072847,True
1834481,GCF_003339865.1,2282421,2282421,True
1834491,GCF_003340475.1,2161824,2161824,True
1834521,GCF_003340555.1,2259592,2259592,True
1834841,GCF_003343305.1,160453,160453,True
1835251,GCF_003344345.1,118728,118728,False
1835321,GCF_003344445.1,1915,1915,True
1835361,GCF_003344535.1,2184695,2184695,True
1835421,GCF_003344635.1,2282477,2282477,True
1835461,GCF_003344765.1,2661937,2661937,True
1835471,GCF_003344785.1,2282382,2282382,False
1835511,GCF_003344865.1,1608957,1608957,True
1835541,GCF_003344925.1,1784713,1784713,True
1835551,GCF_003344965.1,2282738,2282738,True
1835601,GCF_001050215.2,360411,360411,True
1835611,GCF_001050195.2,229919,229919,True
1835651,GCF_001047075.2,157463,157463,True
1835711,GCF_000953855.2,1475481,1475481,False
1836001,GCF_900096765.1,576610,576610,False
1836111,GCF_003345255.1,2184083,2184083,False
1836221,GCF_003345525.1,2282655,2282655,True
1836271,GCF_003345655.1,2283196,2283196,True
183638,GCF_000156355.1,637616,392484,True
1836751,GCF_003346515.1,2282652,2282652,True
1836851,GCF_003346755.1,197482,197482,True
1836861,GCF_003346775.1,1032238,603050,True
1836881,GCF_003346815.1,663364,663364,True
1837021,GCF_003347095.1,2016517,2016517,True
1837291,GCF_003347665.1,2078013,2078013,True
183758,GCF_000156415.1,563990,263,True
1838471,GCF_003349965.1,577386,577386,True
1838481,GCF_003350005.1,147825,147825,False
1838581,GCF_003350205.1,13160,13160,True
1838631,GCF_003350295.1,2231647,2231647,True
1838641,GCF_003350325.1,2231649,2231649,True
1838651,GCF_003350345.1,2026338,2026338,True
183871,GCF_000701405.1,1121381,249408,True
1838771,GCF_003350405.1,89584,89584,True
1838791,GCF_003350445.1,200379,200379,True
1838801,GCF_003350475.1,433924,433924,False
183881,GCF_000701425.1,1121380,249403,True
1838821,GCF_003350505.1,493781,493781,True
1838831,GCF_003350525.1,279262,279262,True
1838841,GCF_003350545.1,386300,386300,True
1838851,GCF_003350535.1,186651,186651,True
1838861,GCF_003350585.1,45979,45979,True
183891,GCF_000701445.1,1121124,74311,True
1839031,GCF_003350925.1,2282381,2282381,True
1839071,GCF_003351025.1,2675003,2675003,True
1839091,GCF_003351045.1,1002870,1002870,True
183911,GCF_000701485.1,1122249,39047,True
1839161,GCF_003351175.1,1120045,1120045,True
1839181,GCF_003351225.1,1920168,1920168,True
183921,GCF_000701505.1,1121483,292407,True
1839241,GCF_003351345.1,2763117,2763117,True
183931,GCF_000701525.1,1408447,217215,True
1839341,GCF_003351545.1,495,495,True
1839351,GCF_003351565.1,486,486,True
1839441,GCF_003351745.1,2283318,2283318,True
1839471,GCF_003351805.1,1585,1584,True
1839521,GCF_003351905.1,650378,650378,False
1839571,GCF_003352005.1,2052660,2052660,True
183961,GCF_000701585.1,1408418,523,False
1839651,GCF_003352165.1,1969806,1969806,True
1839661,GCF_003352185.1,1628086,1628086,True
1839801,GCF_003258605.2,2126346,2126346,True
1840011,GCF_003352835.1,1050153,1050153,True
184001,GCF_000701665.1,1408437,39484,True
184011,GCF_000701685.1,1408440,84135,True
1840121,GCF_003353065.1,1457365,1457365,False
1840131,GCF_003353055.1,2666307,2666307,True
1840141,GCF_003353085.1,560080,560080,False
1840181,GCF_003353175.1,2211104,2211104,True
1840321,GCF_003353425.1,1703343,1703343,True
184061,GCF_000701785.1,1408453,78580,True
184071,GCF_000701805.1,1408464,76630,True
1840721,GCF_900235925.1,52689,52689,True
184081,GCF_000701825.1,1408456,2127,True
1841131,GCF_900497695.1,1785161,1785161,False
184121,GCF_000701905.1,1410668,398199,True
1841391,GCF_900450885.1,216,216,True
1841411,GCF_900452695.1,45072,45072,True
1841441,GCF_900454435.1,488,488,True
1841691,GCF_900454325.1,90245,90245,True
1841811,GCF_900450955.1,35818,35818,True
1841901,GCF_900454935.1,60133,60133,True
1841911,GCF_900454855.1,28126,28126,True
1842231,GCF_900453045.1,45076,45076,True
1842311,GCF_900460525.1,28152,28152,True
1842961,GCF_900455105.1,158850,158850,True
1843221,GCF_900461565.1,453,453,True
1843271,GCF_900460255.1,675,675,True
1843301,GCF_900454225.1,94625,94625,True
184391,GCF_000702445.1,1340493,360054,True
184421,GCF_000702505.1,1382306,1382306,True
184461,GCF_000702585.1,1397694,33987,True
184481,GCF_000702625.1,1397699,223958,True
184501,GCF_000702665.1,1121438,81406,True
184521,GCF_000702705.1,1408469,36744,True
184531,GCF_000702725.1,1408448,217731,False
184561,GCF_000702785.1,1408468,55604,True
1847061,GCF_900457375.1,29378,29378,True
1847301,GCF_900460135.1,1349,1349,True
1847431,GCF_900459405.1,1337,1337,True
1847441,GCF_900459045.1,1326,1326,True
1847571,GCF_900458545.1,1141106,1285,True
1847661,GCF_900450765.1,858,858,True
1847681,GCF_900452925.1,28088,28088,True
1848271,GCF_900447955.1,71451,71451,True
1848401,GCF_900453675.1,1771,1771,True
1848481,GCF_900459215.1,1333,1333,True
1848751,GCF_900459485.1,764298,1339,True
1848781,GCF_900453875.1,494,494,True
1848931,GCF_900460215.1,13276,13276,True
1849011,GCF_900459365.1,313439,313439,True
1849041,GCF_900451065.1,736,736,True
1849181,GCF_900452385.1,45060,45060,False
1849271,GCF_900454535.1,751,751,True
1849761,GCF_900453245.1,477,477,True
1849771,GCF_900453335.1,60442,60442,True
1849781,GCF_900453305.1,34059,34059,True
1849811,GCF_900450965.1,464,464,True
1849871,GCF_900454495.1,44252,44252,True
1849891,GCF_900452405.1,1276,1276,True
1849901,GCF_900459315.1,1323,1323,True
1849921,GCF_900459125.1,76860,76860,True
1849931,GCF_900450725.1,733,733,True
1850021,GCF_900450735.1,750,750,True
1850061,GCF_900458435.1,1281,1281,True
1850101,GCF_900453865.1,256,256,True
1850121,GCF_900458355.1,586733,586733,True
1850141,GCF_900458705.1,569857,569857,True
1850171,GCF_900451175.1,265175,265175,False
1850181,GCF_900458665.1,1276936,1276936,True
1850221,GCF_900454705.1,761,761,True
1850241,GCF_900455725.1,223392,223392,True
1850251,GCF_900451365.1,502,502,True
1850271,GCF_900460175.1,466,466,True
1850281,GCF_900452835.1,460,460,True
1850311,GCF_900452395.1,91822,91822,True
1850321,GCF_900460265.1,279832,279832,True
1850351,GCF_900461525.1,190655,190655,True
1850411,GCF_900460315.1,103891,103891,True
1850431,GCF_900454465.1,121719,121719,True
1850471,GCF_900453175.1,34060,34060,True
1850581,GCF_900452515.1,28083,28083,True
1850591,GCF_900454895.1,146806,146806,False
1850611,GCF_900452715.1,39962,39962,True
1850631,GCF_900453685.1,194197,194197,True
1850641,GCF_900461585.1,45071,45071,True
1850651,GCF_900452415.1,28085,28085,True
1850691,GCF_900454605.1,1261,1261,True
1850701,GCF_900452755.1,45068,45068,True
1850761,GCF_900454665.1,33030,33030,True
1850801,GCF_900450505.1,84109,84109,True
1850811,GCF_900447205.1,35756,35756,True
1850841,GCF_900453285.1,90240,90240,True
1850851,GCF_900459175.1,764290,1317,True
1850881,GCF_900454815.1,28124,28124,True
1851121,GCF_900454715.1,33031,33031,True
1851131,GCF_900460155.1,47312,47312,True
1851291,GCF_900454955.1,28130,28130,True
1851301,GCF_900452545.1,45066,45066,True
1851441,GCF_003355155.1,83291,83291,True
1851461,GCF_003355195.1,489,489,True
1851591,GCF_003355455.1,2182384,2182384,False
1851601,GCF_003355475.1,556288,556288,True
1851611,GCF_003355495.1,2290923,2290923,True
1851621,GCF_003355515.1,1032241,708186,True
1855211,GCF_003362725.1,2219558,2219558,True
1855221,GCF_003362755.1,2213058,2213058,True
1855241,GCF_003362805.1,2259171,2259171,False
1855351,GCF_003363015.1,1487935,1487935,True
1855411,GCF_003363135.1,1538146,1538146,True
1855421,GCF_003363155.1,1927958,1927958,True
1855491,GCF_003363265.1,1927960,1927960,True
1855561,GCF_003363435.1,1812858,1812858,True
1855581,GCF_003363485.1,262076,262076,True
1855701,GCF_003363715.1,2290935,2290935,True
1855751,GCF_003363775.1,216931,216931,True
1855961,GCF_003364175.1,361872,361872,False
1855971,GCF_003364205.1,375927,375927,True
1855991,GCF_003364195.1,2040648,2040648,True
1856031,GCF_003364265.1,137778,137778,True
1856041,GCF_003364255.1,152490,152490,True
1856071,GCF_003364315.1,60246,60246,False
1856081,GCF_003364335.1,375926,375926,True
1856191,GCF_003367175.1,2291023,2291023,True
1856231,GCF_003367245.1,1400979,1400979,True
1856261,GCF_003367315.1,2161747,2161747,True
1856291,GCF_003367375.1,2291597,2291597,True
1856301,GCF_003367395.1,331696,331696,True
1856341,GCF_003367475.1,1938339,1938339,True
1856481,GCF_900250125.1,1040979,1040979,True
1856541,GCF_900411315.1,2080750,2080750,True
1856651,GCF_900492555.1,57037,57037,True
1857371,GCF_900499005.1,1926276,1926276,False
1857421,GCF_900445235.1,83263,83263,True
1857521,GCF_900445875.1,31943,31943,True
1857531,GCF_900445015.1,723,723,True
1857721,GCF_900446125.1,29460,29460,True
1857771,GCF_900444665.1,35623,35623,True
1857811,GCF_900445535.1,33044,33044,True
1857861,GCF_900445305.1,82135,82135,True
1857901,GCF_900451005.1,215,215,True
1858281,GCF_900460995.1,253,253,True
1858361,GCF_900461105.1,99675,99675,True
1858531,GCF_900445995.1,293,293,True
185861,GCF_000705355.1,1496690,1496690,False
1858631,GCF_900445365.1,1399,1399,True
1858651,GCF_900460625.1,722,722,True
1858701,GCF_900445655.1,1015,1015,True
1858721,GCF_900444945.1,720,720,True
1858771,GCF_900460955.1,194702,194702,True
1858791,GCF_900461315.1,29370,29370,True
1858801,GCF_900445045.1,52767,52767,True
1858811,GCF_900461125.1,1532,1532,True
1858821,GCF_900445285.1,33034,33034,True
1858851,GCF_900446675.1,45242,45242,True
1858861,GCF_900445945.1,123899,123899,True
1858871,GCF_900445265.1,54007,54007,True
1858971,GCF_900445155.1,1035,1035,True
1859011,GCF_900445245.1,153491,153491,True
1860651,GCF_003367705.1,104336,104336,True
1860671,GCF_003367905.1,2144175,2144175,True
1860821,GCF_003368325.1,1761016,1761016,True
1860931,GCF_003368535.1,444093,444093,True
1860981,GCF_003369445.1,2291022,2291022,True
1861041,GCF_003369565.1,1229152,1229152,True
1861051,GCF_003369575.1,1229153,1229153,True
1861351,GCF_003369925.1,1621700,1621700,False
1861681,GCF_001693775.2,1871336,1871336,True
1861691,GCF_002251085.2,2020948,2020948,False
1861701,GCF_002250835.2,2020949,2020949,True
1861771,GCF_003382275.1,2292706,2292706,True
