id,ncbi_id,name,rank,parent_id,in_v12,manual_threshold,report,key,is_leaf,plot_label
1342,28112,Tannerella forsythia,species,351,true,NaN,true,ncbi/taxonomy/28112,true,1342 Tannerella forsythia
1748,47735,Bibersteinia trehalosi,species,352,true,NaN,true,ncbi/taxonomy/47735,true,1748 Bibersteinia trehalosi
1457,61647,Pluralibacter gergoviae,species,353,true,NaN,true,ncbi/taxonomy/61647,true,1457 Pluralibacter gergoviae
1595,283686,Kosakonia radicincitans,species,354,true,NaN,true,ncbi/taxonomy/283686,true,1595 Kosakonia radicincitans
1590,160791,Sphingomonas wittichii,species,355,true,NaN,true,ncbi/taxonomy/160791,true,1590 Sphingomonas wittichii
1602,152682,Sphingomonas melonis,species,355,true,NaN,true,ncbi/taxonomy/152682,true,1602 Sphingomonas melonis
1624,13689,Sphingomonas paucimobilis,species,355,true,NaN,true,ncbi/taxonomy/13689,true,1624 Sphingomonas paucimobilis
481,139,Borreliella burgdorferi,species,356,true,NaN,true,ncbi/taxonomy/139,true,481 Borreliella burgdorferi
1511,62088,Borreliella valaisiana,species,356,true,NaN,true,ncbi/taxonomy/62088,true,1511 Borreliella valaisiana
1563,29518,Borreliella afzelii,species,356,true,NaN,true,ncbi/taxonomy/29518,true,1563 Borreliella afzelii
1564,29519,Borreliella garinii,species,356,true,NaN,true,ncbi/taxonomy/29519,true,1564 Borreliella garinii
1314,28034,Sulfobacillus thermosulfidooxidans,species,357,true,NaN,true,ncbi/taxonomy/28034,true,1314 Sulfobacillus thermosulfidooxidans
1666,128780,Stenotrophomonas acidaminiphila,species,358,true,NaN,true,ncbi/taxonomy/128780,true,1666 Stenotrophomonas acidaminiphila
1842,40324,Stenotrophomonas maltophilia,species,358,true,NaN,true,ncbi/taxonomy/40324,true,1842 Stenotrophomonas maltophilia
1324,28051,Lachnospira multipara,species,359,true,NaN,true,ncbi/taxonomy/28051,true,1324 Lachnospira multipara
1692,88132,Eremococcus coleocola,species,360,true,NaN,true,ncbi/taxonomy/88132,true,1692 Eremococcus coleocola
1345,60890,Phaeobacter gallaeciensis,species,361,true,NaN,true,ncbi/taxonomy/60890,true,1345 Phaeobacter gallaeciensis
1700,481446,Phaeobacter italicus,species,361,true,NaN,true,ncbi/taxonomy/481446,true,1700 Phaeobacter italicus
1037,1748,Acidipropionibacterium acidipropionici,species,362,true,NaN,true,ncbi/taxonomy/1748,true,1037 Acidipropionibacterium acidipropionici
520,33010,Cutibacterium avidum,species,363,true,NaN,true,ncbi/taxonomy/33010,true,520 Cutibacterium avidum
522,33011,Cutibacterium granulosum,species,363,true,NaN,true,ncbi/taxonomy/33011,true,522 Cutibacterium granulosum
1036,1747,Cutibacterium acnes,species,363,true,NaN,true,ncbi/taxonomy/1747,true,1036 Cutibacterium acnes
1155,1050843,[Propionibacterium] humerusii,species,363,true,NaN,true,ncbi/taxonomy/1050843,true,1155 [Propionibacterium] humerusii
1038,1750,Pseudopropionibacterium propionicum,species,364,true,NaN,true,ncbi/taxonomy/1750,true,1038 Pseudopropionibacterium propionicum
1823,31973,Eggerthia catenaformis,species,365,true,NaN,true,ncbi/taxonomy/31973,true,1823 Eggerthia catenaformis
987,1630,Kandleria vitulina,species,366,true,NaN,true,ncbi/taxonomy/1630,true,987 Kandleria vitulina
1327,28068,Rubrivivax gelatinosus,species,367,true,NaN,true,ncbi/taxonomy/28068,true,1327 Rubrivivax gelatinosus
1649,316997,Rubrivivax benzoatilyticus,species,367,true,NaN,true,ncbi/taxonomy/316997,true,1649 Rubrivivax benzoatilyticus
624,554,Pectobacterium carotovorum,species,368,true,NaN,true,ncbi/taxonomy/554,true,624 Pectobacterium carotovorum
702,180957,Pectobacterium brasiliense,species,368,true,NaN,true,ncbi/taxonomy/180957,true,702 Pectobacterium brasiliense
923,2778550,Pectobacterium parvum,species,368,true,NaN,true,ncbi/taxonomy/2778550,true,923 Pectobacterium parvum
1497,78398,Pectobacterium odoriferum,species,368,true,NaN,true,ncbi/taxonomy/78398,true,1497 Pectobacterium odoriferum
1544,29471,Pectobacterium atrosepticum,species,368,true,NaN,true,ncbi/taxonomy/29471,true,1544 Pectobacterium atrosepticum
1600,1905730,Pectobacterium parmentieri,species,368,true,NaN,true,ncbi/taxonomy/1905730,true,1600 Pectobacterium parmentieri
1680,55207,Pectobacterium betavasculorum,species,368,true,NaN,true,ncbi/taxonomy/55207,true,1680 Pectobacterium betavasculorum
1681,55208,Pectobacterium wasabiae,species,368,true,NaN,true,ncbi/taxonomy/55208,true,1681 Pectobacterium wasabiae
1846,171437,Tistrella mobilis,species,369,true,NaN,true,ncbi/taxonomy/171437,true,1846 Tistrella mobilis
484,57487,Pseudothermotoga hypogea,species,370,true,NaN,true,ncbi/taxonomy/57487,true,484 Pseudothermotoga hypogea
1638,38322,Pseudothermotoga elfii,species,370,true,NaN,true,ncbi/taxonomy/38322,true,1638 Pseudothermotoga elfii
464,9,Buchnera aphidicola,species,371,true,NaN,true,ncbi/taxonomy/9,true,464 Buchnera aphidicola
573,380,Sinorhizobium fredii,species,372,true,NaN,true,ncbi/taxonomy/380,true,573 Sinorhizobium fredii
574,382,Sinorhizobium meliloti,species,372,true,NaN,true,ncbi/taxonomy/382,true,574 Sinorhizobium meliloti
1394,110321,Sinorhizobium medicae,species,372,true,NaN,true,ncbi/taxonomy/110321,true,1394 Sinorhizobium medicae
823,1267,Clostridium ventriculi,species,373,true,NaN,true,ncbi/taxonomy/1267,true,823 Clostridium ventriculi
927,1488,Clostridium acetobutylicum,species,373,true,NaN,true,ncbi/taxonomy/1488,true,927 Clostridium acetobutylicum
929,1491,Clostridium botulinum,species,373,true,0.0,true,ncbi/taxonomy/1491,false,929 Clostridium botulinum
930,1492,Clostridium butyricum,species,373,true,NaN,true,ncbi/taxonomy/1492,true,930 Clostridium butyricum
933,1501,Clostridium pasteurianum,species,373,true,NaN,true,ncbi/taxonomy/1501,true,933 Clostridium pasteurianum
934,1502,Clostridium perfringens,species,373,true,NaN,true,ncbi/taxonomy/1502,true,934 Clostridium perfringens
936,1509,Clostridium sporogenes,species,373,true,NaN,true,ncbi/taxonomy/1509,true,936 Clostridium sporogenes
939,1513,Clostridium tetani,species,373,true,NaN,true,ncbi/taxonomy/1513,true,939 Clostridium tetani
943,1520,Clostridium beijerinckii,species,373,true,NaN,true,ncbi/taxonomy/1520,true,943 Clostridium beijerinckii
944,1519,Clostridium tyrobutyricum,species,373,true,NaN,true,ncbi/taxonomy/1519,true,944 Clostridium tyrobutyricum
949,1534,Clostridium kluyveri,species,373,true,NaN,true,ncbi/taxonomy/1534,true,949 Clostridium kluyveri
951,1542,Clostridium novyi,species,373,true,NaN,true,ncbi/taxonomy/1542,true,951 Clostridium novyi
953,1561,Clostridium baratii,species,373,true,NaN,true,ncbi/taxonomy/1561,true,953 Clostridium baratii
1119,84022,Clostridium aceticum,species,373,true,NaN,true,ncbi/taxonomy/84022,true,1119 Clostridium aceticum
1120,84023,Clostridium autoethanogenum,species,373,true,NaN,true,ncbi/taxonomy/84023,true,1120 Clostridium autoethanogenum
1122,84025,Clostridium haemolyticum,species,373,true,NaN,true,ncbi/taxonomy/84025,true,1122 Clostridium haemolyticum
1418,36745,Clostridium saccharoperbutylacetonicum,species,373,true,NaN,true,ncbi/taxonomy/36745,true,1418 Clostridium saccharoperbutylacetonicum
1441,217159,Clostridium carboxidivorans,species,373,true,NaN,true,ncbi/taxonomy/217159,true,1441 Clostridium carboxidivorans
465,172042,Rothia aeria,species,374,true,NaN,true,ncbi/taxonomy/172042,true,465 Rothia aeria
1104,2047,Rothia dentocariosa,species,374,true,NaN,true,ncbi/taxonomy/2047,true,1104 Rothia dentocariosa
1204,43675,Rothia mucilaginosa,species,374,true,NaN,true,ncbi/taxonomy/43675,true,1204 Rothia mucilaginosa
1593,37923,Rothia kristinae,species,374,true,NaN,true,ncbi/taxonomy/37923,true,1593 Rothia kristinae
1605,70799,Nodularia spumigena,species,375,true,NaN,true,ncbi/taxonomy/70799,true,1605 Nodularia spumigena
1851,146919,Salinibacter ruber,species,376,true,NaN,true,ncbi/taxonomy/146919,true,1851 Salinibacter ruber
808,33996,Gluconacetobacter diazotrophicus,species,377,true,NaN,true,ncbi/taxonomy/33996,true,808 Gluconacetobacter diazotrophicus
707,230143,Scardovia wiggsiae,species,378,true,NaN,true,ncbi/taxonomy/230143,true,707 Scardovia wiggsiae
1473,78258,Parascardovia denticolens,species,379,true,NaN,true,ncbi/taxonomy/78258,true,1473 Parascardovia denticolens
604,504,Kingella kingae,species,380,true,NaN,true,ncbi/taxonomy/504,true,604 Kingella kingae
1163,362787,Candidatus Protochlamydia amoebophila,species,381,true,NaN,true,ncbi/taxonomy/362787,true,1163 Candidatus Protochlamydia amoebophila
954,1565,Desulfotomaculum nigrificans,species,382,true,NaN,true,ncbi/taxonomy/1565,true,954 Desulfotomaculum nigrificans
1859,499229,Tepidanaerobacter acetatoxydans,species,383,true,NaN,true,ncbi/taxonomy/499229,true,1859 Tepidanaerobacter acetatoxydans
1782,326544,Paraglaciecola psychrophila,species,384,true,NaN,true,ncbi/taxonomy/326544,true,1782 Paraglaciecola psychrophila
1372,28197,Arcobacter butzleri,species,385,true,NaN,true,ncbi/taxonomy/28197,true,1372 Arcobacter butzleri
1384,1355374,Arcobacter lanthieri,species,385,true,NaN,true,ncbi/taxonomy/1355374,true,1384 Arcobacter lanthieri
562,147802,Lactobacillus iners,species,386,true,NaN,true,ncbi/taxonomy/147802,true,562 Lactobacillus iners
797,33959,Lactobacillus johnsonii,species,386,true,NaN,true,ncbi/taxonomy/33959,true,797 Lactobacillus johnsonii
903,116089,Lactobacillus psittaci,species,386,true,NaN,true,ncbi/taxonomy/116089,true,903 Lactobacillus psittaci
956,1579,Lactobacillus acidophilus,species,386,true,NaN,true,ncbi/taxonomy/1579,true,956 Lactobacillus acidophilus
961,1584,Lactobacillus delbrueckii,species,386,true,NaN,true,ncbi/taxonomy/1584,true,961 Lactobacillus delbrueckii
962,1587,Lactobacillus helveticus,species,386,true,NaN,true,ncbi/taxonomy/1587,true,962 Lactobacillus helveticus
969,1600,Lactobacillus acetotolerans,species,386,true,NaN,true,ncbi/taxonomy/1600,true,969 Lactobacillus acetotolerans
971,1604,Lactobacillus amylovorus,species,386,true,NaN,true,ncbi/taxonomy/1604,true,971 Lactobacillus amylovorus
1041,83683,Lactobacillus amylolyticus,species,386,true,NaN,true,ncbi/taxonomy/83683,true,1041 Lactobacillus amylolyticus
1225,420645,Lactobacillus equicursoris,species,386,true,NaN,true,ncbi/taxonomy/420645,true,1225 Lactobacillus equicursoris
1269,52242,Lactobacillus gallinarum,species,386,true,NaN,true,ncbi/taxonomy/52242,true,1269 Lactobacillus gallinarum
1297,109790,Lactobacillus jensenii,species,386,true,NaN,true,ncbi/taxonomy/109790,true,1297 Lactobacillus jensenii
1417,872327,Lactobacillus pasteurii,species,386,true,NaN,true,ncbi/taxonomy/872327,true,1417 Lactobacillus pasteurii
1609,431273,Lactobacillus senmaizukei,species,386,true,NaN,true,ncbi/taxonomy/431273,true,1609 Lactobacillus senmaizukei
1646,267818,Lactobacillus kefiranofaciens,species,386,true,NaN,true,ncbi/taxonomy/267818,true,1646 Lactobacillus kefiranofaciens
1715,96565,Lactobacillus hamsteri,species,386,true,NaN,true,ncbi/taxonomy/96565,true,1715 Lactobacillus hamsteri
1745,227945,Lactobacillus ultunensis,species,386,true,NaN,true,ncbi/taxonomy/227945,true,1745 Lactobacillus ultunensis
1753,47770,Lactobacillus crispatus,species,386,true,NaN,true,ncbi/taxonomy/47770,true,1753 Lactobacillus crispatus
1770,1203033,Lactobacillus hominis,species,386,true,NaN,true,ncbi/taxonomy/1203033,true,1770 Lactobacillus hominis
1779,1203069,Lactobacillus gigeriorum,species,386,true,NaN,true,ncbi/taxonomy/1203069,true,1779 Lactobacillus gigeriorum
1879,57037,Lactobacillus zeae,species,386,true,NaN,true,ncbi/taxonomy/57037,true,1879 Lactobacillus zeae
1886,237446,Lactobacillus kitasatonis,species,386,true,NaN,true,ncbi/taxonomy/237446,true,1886 Lactobacillus kitasatonis
1890,81857,Lactobacillus selangorensis,species,386,true,NaN,true,ncbi/taxonomy/81857,true,1890 Lactobacillus selangorensis
474,1196083,Snodgrassella alvi,species,387,true,NaN,true,ncbi/taxonomy/1196083,true,474 Snodgrassella alvi
1276,666685,Rhodanobacter denitrificans,species,388,true,NaN,true,ncbi/taxonomy/666685,true,1276 Rhodanobacter denitrificans
1726,416169,Rhodanobacter thiooxydans,species,388,true,NaN,true,ncbi/taxonomy/416169,true,1726 Rhodanobacter thiooxydans
1215,35554,Geobacter sulfurreducens,species,389,true,NaN,true,ncbi/taxonomy/35554,true,1215 Geobacter sulfurreducens
1377,28232,Geobacter metallireducens,species,389,true,NaN,true,ncbi/taxonomy/28232,true,1377 Geobacter metallireducens
1464,307486,Tepidimonas taiwanensis,species,390,true,NaN,true,ncbi/taxonomy/307486,true,1464 Tepidimonas taiwanensis
948,1531,Enterocloster clostridioformis,species,391,true,NaN,true,ncbi/taxonomy/1531,true,948 Enterocloster clostridioformis
1381,208479,Enterocloster bolteae,species,391,true,NaN,true,ncbi/taxonomy/208479,true,1381 Enterocloster bolteae
1718,358743,Enterocloster citroniae,species,391,true,NaN,true,ncbi/taxonomy/358743,true,1718 Enterocloster citroniae
532,467210,Lachnoanaerobaculum saburreum,species,392,true,NaN,true,ncbi/taxonomy/467210,true,532 Lachnoanaerobaculum saburreum
1380,28251,Ornithobacterium rhinotracheale,species,394,true,NaN,true,ncbi/taxonomy/28251,true,1380 Ornithobacterium rhinotracheale
989,83552,Parachlamydia acanthamoebae,species,395,true,NaN,true,ncbi/taxonomy/83552,true,989 Parachlamydia acanthamoebae
1274,76853,Solibacillus silvestris,species,396,true,NaN,true,ncbi/taxonomy/76853,true,1274 Solibacillus silvestris
1865,40545,Sutterella wadsworthensis,species,397,true,NaN,true,ncbi/taxonomy/40545,true,1865 Sutterella wadsworthensis
995,1638,Listeria ivanovii,species,398,true,NaN,true,ncbi/taxonomy/1638,true,995 Listeria ivanovii
997,1641,Listeria grayi,species,398,true,NaN,true,ncbi/taxonomy/1641,true,997 Listeria grayi
998,1642,Listeria innocua,species,398,true,NaN,true,ncbi/taxonomy/1642,true,998 Listeria innocua
999,1639,Listeria monocytogenes,species,398,true,NaN,true,ncbi/taxonomy/1639,true,999 Listeria monocytogenes
1000,1640,Listeria seeligeri,species,398,true,NaN,true,ncbi/taxonomy/1640,true,1000 Listeria seeligeri
1532,1069827,Listeria fleischmannii,species,398,true,NaN,true,ncbi/taxonomy/1069827,true,1532 Listeria fleischmannii
1739,1497681,Listeria newyorkensis,species,398,true,NaN,true,ncbi/taxonomy/1497681,true,1739 Listeria newyorkensis
1446,86166,Thermodesulfovibrio aggregans,species,399,true,NaN,true,ncbi/taxonomy/86166,true,1446 Thermodesulfovibrio aggregans
1001,198252,Candidatus Pelagibacter ubique,species,400,true,NaN,true,ncbi/taxonomy/198252,true,1001 Candidatus Pelagibacter ubique
920,386487,Candidatus Ruthia magnifica,species,401,true,NaN,true,ncbi/taxonomy/386487,true,920 Candidatus Ruthia magnifica
1002,1648,Erysipelothrix rhusiopathiae,species,402,true,NaN,true,ncbi/taxonomy/1648,true,1002 Erysipelothrix rhusiopathiae
1196,461393,Actinomyces massiliensis,species,403,true,NaN,true,ncbi/taxonomy/461393,true,1196 Actinomyces massiliensis
1408,544580,Actinomyces oris,species,403,true,NaN,true,ncbi/taxonomy/544580,true,1408 Actinomyces oris
1409,544581,Actinomyces johnsonii,species,403,true,NaN,true,ncbi/taxonomy/544581,true,1409 Actinomyces johnsonii
1612,103621,Actinomyces urogenitalis,species,403,true,NaN,true,ncbi/taxonomy/103621,true,1612 Actinomyces urogenitalis
1712,55565,Actinomyces graevenitzii,species,403,true,NaN,true,ncbi/taxonomy/55565,true,1712 Actinomyces graevenitzii
577,399,Neorhizobium galegae,species,404,true,NaN,true,ncbi/taxonomy/399,true,577 Neorhizobium galegae
517,238,Elizabethkingia meningoseptica,species,405,true,NaN,true,ncbi/taxonomy/238,true,517 Elizabethkingia meningoseptica
1339,1117645,Elizabethkingia anophelis,species,405,true,NaN,true,ncbi/taxonomy/1117645,true,1339 Elizabethkingia anophelis
694,728,Avibacterium paragallinarum,species,406,true,NaN,true,ncbi/taxonomy/728,true,694 Avibacterium paragallinarum
565,762209,Bifidobacterium callitrichos,species,407,true,NaN,true,ncbi/taxonomy/762209,true,565 Bifidobacterium callitrichos
567,762210,Bifidobacterium saguini,species,407,true,NaN,true,ncbi/taxonomy/762210,true,567 Bifidobacterium saguini
568,762212,Bifidobacterium biavatii,species,407,true,NaN,true,ncbi/taxonomy/762212,true,568 Bifidobacterium biavatii
668,983706,Bifidobacterium reuteri,species,407,true,NaN,true,ncbi/taxonomy/983706,true,668 Bifidobacterium reuteri
736,246618,Bifidobacterium thermacidophilum,species,407,true,NaN,true,ncbi/taxonomy/246618,true,736 Bifidobacterium thermacidophilum
787,33905,Bifidobacterium thermophilum,species,407,true,NaN,true,ncbi/taxonomy/33905,true,787 Bifidobacterium thermophilum
1007,1680,Bifidobacterium adolescentis,species,407,true,NaN,true,ncbi/taxonomy/1680,true,1007 Bifidobacterium adolescentis
1008,1681,Bifidobacterium bifidum,species,407,true,NaN,true,ncbi/taxonomy/1681,true,1008 Bifidobacterium bifidum
1009,1683,Bifidobacterium angulatum,species,407,true,NaN,true,ncbi/taxonomy/1683,true,1009 Bifidobacterium angulatum
1010,1685,Bifidobacterium breve,species,407,true,NaN,true,ncbi/taxonomy/1685,true,1010 Bifidobacterium breve
1011,1686,Bifidobacterium catenulatum,species,407,true,NaN,true,ncbi/taxonomy/1686,true,1011 Bifidobacterium catenulatum
1012,1687,Bifidobacterium coryneforme,species,407,true,NaN,true,ncbi/taxonomy/1687,true,1012 Bifidobacterium coryneforme
1013,1688,Bifidobacterium cuniculi,species,407,true,NaN,true,ncbi/taxonomy/1688,true,1013 Bifidobacterium cuniculi
1014,1689,Bifidobacterium dentium,species,407,true,NaN,true,ncbi/taxonomy/1689,true,1014 Bifidobacterium dentium
1015,1691,Bifidobacterium indicum,species,407,true,NaN,true,ncbi/taxonomy/1691,true,1015 Bifidobacterium indicum
1016,1692,Bifidobacterium magnum,species,407,true,NaN,true,ncbi/taxonomy/1692,true,1016 Bifidobacterium magnum
1017,1693,Bifidobacterium minimum,species,407,true,NaN,true,ncbi/taxonomy/1693,true,1017 Bifidobacterium minimum
1018,1694,Bifidobacterium pseudolongum,species,407,true,NaN,true,ncbi/taxonomy/1694,true,1018 Bifidobacterium pseudolongum
1187,518643,Bifidobacterium mongoliense,species,407,true,NaN,true,ncbi/taxonomy/518643,true,1187 Bifidobacterium mongoliense
1242,35760,Bifidobacterium choerinum,species,407,true,NaN,true,ncbi/taxonomy/35760,true,1242 Bifidobacterium choerinum
1277,158787,Bifidobacterium scardovii,species,407,true,NaN,true,ncbi/taxonomy/158787,true,1277 Bifidobacterium scardovii
1311,28025,Bifidobacterium animalis,species,407,true,NaN,true,ncbi/taxonomy/28025,true,1311 Bifidobacterium animalis
1312,28026,Bifidobacterium pseudocatenulatum,species,407,true,NaN,true,ncbi/taxonomy/28026,true,1312 Bifidobacterium pseudocatenulatum
1393,216816,Bifidobacterium longum,species,407,true,NaN,true,ncbi/taxonomy/216816,true,1393 Bifidobacterium longum
1407,77635,Bifidobacterium subtile,species,407,true,NaN,true,ncbi/taxonomy/77635,true,1407 Bifidobacterium subtile
1472,78257,Bifidobacterium saeculare,species,407,true,NaN,true,ncbi/taxonomy/78257,true,1472 Bifidobacterium saeculare
1480,471511,Bifidobacterium bombi,species,407,true,NaN,true,ncbi/taxonomy/471511,true,1480 Bifidobacterium bombi
1481,356829,Bifidobacterium tsurumiense,species,407,true,NaN,true,ncbi/taxonomy/356829,true,1481 Bifidobacterium tsurumiense
1486,78342,Bifidobacterium gallicum,species,407,true,NaN,true,ncbi/taxonomy/78342,true,1486 Bifidobacterium gallicum
1487,78343,Bifidobacterium boum,species,407,true,NaN,true,ncbi/taxonomy/78343,true,1487 Bifidobacterium boum
1488,78344,Bifidobacterium gallinarum,species,407,true,NaN,true,ncbi/taxonomy/78344,true,1488 Bifidobacterium gallinarum
1489,78345,Bifidobacterium merycicum,species,407,true,NaN,true,ncbi/taxonomy/78345,true,1489 Bifidobacterium merycicum
1490,78346,Bifidobacterium ruminantium,species,407,true,NaN,true,ncbi/taxonomy/78346,true,1490 Bifidobacterium ruminantium
1591,218140,Bifidobacterium psychraerophilum,species,407,true,NaN,true,ncbi/taxonomy/218140,true,1591 Bifidobacterium psychraerophilum
1872,638617,Bifidobacterium bohemicum,species,407,true,NaN,true,ncbi/taxonomy/638617,true,1872 Bifidobacterium bohemicum
1873,638619,Bifidobacterium actinocoloniiforme,species,407,true,NaN,true,ncbi/taxonomy/638619,true,1873 Bifidobacterium actinocoloniiforme
1769,138072,Candidatus Hamiltonella defensa,species,408,true,NaN,true,ncbi/taxonomy/138072,true,1769 Candidatus Hamiltonella defensa
1771,138073,Candidatus Regiella insecticola,species,409,true,NaN,true,ncbi/taxonomy/138073,true,1771 Candidatus Regiella insecticola
782,33889,Brevibacterium casei,species,410,true,NaN,true,ncbi/taxonomy/33889,true,782 Brevibacterium casei
1020,1703,Brevibacterium linens,species,410,true,NaN,true,ncbi/taxonomy/1703,true,1020 Brevibacterium linens
1309,314722,Pseudoxanthomonas suwonensis,species,411,true,NaN,true,ncbi/taxonomy/314722,true,1309 Pseudoxanthomonas suwonensis
1500,266854,Granulicoccus phenolivorans,species,412,true,NaN,true,ncbi/taxonomy/266854,true,1500 Granulicoccus phenolivorans
1022,1717,Corynebacterium diphtheriae,species,413,true,NaN,true,ncbi/taxonomy/1717,true,1022 Corynebacterium diphtheriae
1023,1718,Corynebacterium glutamicum,species,413,true,NaN,true,ncbi/taxonomy/1718,true,1023 Corynebacterium glutamicum
1025,1719,Corynebacterium pseudotuberculosis,species,413,true,NaN,true,ncbi/taxonomy/1719,true,1025 Corynebacterium pseudotuberculosis
1026,1721,Corynebacterium callunae,species,413,true,NaN,true,ncbi/taxonomy/1721,true,1026 Corynebacterium callunae
1028,1725,Corynebacterium xerosis,species,413,true,NaN,true,ncbi/taxonomy/1725,true,1028 Corynebacterium xerosis
1073,42817,Corynebacterium argentoratense,species,413,true,NaN,true,ncbi/taxonomy/42817,true,1073 Corynebacterium argentoratense
1219,43768,Corynebacterium matruchotii,species,413,true,NaN,true,ncbi/taxonomy/43768,true,1219 Corynebacterium matruchotii
1220,43771,Corynebacterium urealyticum,species,413,true,NaN,true,ncbi/taxonomy/43771,true,1220 Corynebacterium urealyticum
1230,1223514,Corynebacterium humireducens,species,413,true,NaN,true,ncbi/taxonomy/1223514,true,1230 Corynebacterium humireducens
1241,35756,Corynebacterium pilosum,species,413,true,NaN,true,ncbi/taxonomy/35756,true,1241 Corynebacterium pilosum
1437,225326,Corynebacterium halotolerans,species,413,true,NaN,true,ncbi/taxonomy/225326,true,1437 Corynebacterium halotolerans
1505,160386,Corynebacterium casei,species,413,true,NaN,true,ncbi/taxonomy/160386,true,1505 Corynebacterium casei
1508,29321,Corynebacterium otitidis,species,413,true,NaN,true,ncbi/taxonomy/29321,true,1508 Corynebacterium otitidis
1534,37637,Corynebacterium pseudodiphtheriticum,species,413,true,NaN,true,ncbi/taxonomy/37637,true,1534 Corynebacterium pseudodiphtheriticum
1615,152794,Corynebacterium efficiens,species,413,true,NaN,true,ncbi/taxonomy/152794,true,1615 Corynebacterium efficiens
1622,169292,Corynebacterium aurimucosum,species,413,true,0.75,true,ncbi/taxonomy/169292,true,1622 Corynebacterium aurimucosum
1627,38284,Corynebacterium accolens,species,413,true,NaN,true,ncbi/taxonomy/38284,true,1627 Corynebacterium accolens
1628,38289,Corynebacterium jeikeium,species,413,true,NaN,true,ncbi/taxonomy/38289,true,1628 Corynebacterium jeikeium
1632,38301,Corynebacterium minutissimum,species,413,true,NaN,true,ncbi/taxonomy/38301,true,1632 Corynebacterium minutissimum
1633,38305,Corynebacterium vitaeruminis,species,413,true,NaN,true,ncbi/taxonomy/38305,true,1633 Corynebacterium vitaeruminis
1693,161879,Corynebacterium kroppenstedtii,species,413,true,NaN,true,ncbi/taxonomy/161879,true,1693 Corynebacterium kroppenstedtii
1698,161896,Corynebacterium camporealensis,species,413,true,NaN,true,ncbi/taxonomy/161896,true,1698 Corynebacterium camporealensis
1776,39791,Corynebacterium glucuronolyticum,species,413,true,NaN,true,ncbi/taxonomy/39791,true,1776 Corynebacterium glucuronolyticum
1808,1121358,Corynebacterium doosanense,species,413,true,NaN,true,ncbi/taxonomy/1121358,true,1808 Corynebacterium doosanense
1844,146827,Corynebacterium simulans,species,413,true,NaN,true,ncbi/taxonomy/146827,true,1844 Corynebacterium simulans
1860,65058,Corynebacterium ulcerans,species,413,true,NaN,true,ncbi/taxonomy/65058,true,1860 Corynebacterium ulcerans
1050,911092,Caldanaerobacter subterraneus,species,414,true,NaN,true,ncbi/taxonomy/911092,true,1050 Caldanaerobacter subterraneus
670,668,Aliivibrio fischeri,species,415,true,NaN,true,ncbi/taxonomy/668,true,670 Aliivibrio fischeri
1793,80852,Aliivibrio wodanis,species,415,true,NaN,true,ncbi/taxonomy/80852,true,1793 Aliivibrio wodanis
1891,221126,Algibacter lectus,species,416,true,NaN,true,ncbi/taxonomy/221126,true,1891 Algibacter lectus
1032,83655,Leclercia adecarboxylata,species,417,true,NaN,true,ncbi/taxonomy/83655,true,1032 Leclercia adecarboxylata
1034,1741,Thermodesulfobacterium commune,species,418,true,NaN,true,ncbi/taxonomy/1741,true,1034 Thermodesulfobacterium commune
1035,1744,Propionibacterium freudenreichii,species,419,true,NaN,true,ncbi/taxonomy/1744,true,1035 Propionibacterium freudenreichii
1849,556499,Propionibacterium acidifaciens,species,419,true,NaN,true,ncbi/taxonomy/556499,true,1849 Propionibacterium acidifaciens
1039,1757,Thermoanaerobacter ethanolicus,species,420,true,NaN,true,ncbi/taxonomy/1757,true,1039 Thermoanaerobacter ethanolicus
1512,29350,Thermoanaerobacter thermocopriae,species,420,true,NaN,true,ncbi/taxonomy/29350,true,1512 Thermoanaerobacter thermocopriae
1095,2021,Thermobifida fusca,species,421,true,NaN,true,ncbi/taxonomy/2021,true,1095 Thermobifida fusca
980,222805,Mycobacterium chimaera,species,422,true,NaN,true,ncbi/taxonomy/222805,true,980 Mycobacterium chimaera
1042,1764,Mycobacterium avium,species,422,true,NaN,true,ncbi/taxonomy/1764,true,1042 Mycobacterium avium
1044,1767,Mycobacterium intracellulare,species,422,true,NaN,true,ncbi/taxonomy/1767,true,1044 Mycobacterium intracellulare
1045,1768,Mycobacterium kansasii,species,422,true,NaN,true,ncbi/taxonomy/1768,true,1045 Mycobacterium kansasii
1046,1769,Mycobacterium leprae,species,422,true,NaN,true,ncbi/taxonomy/1769,true,1046 Mycobacterium leprae
1049,1773,Mycobacterium tuberculosis,species,422,true,NaN,true,ncbi/taxonomy/1773,true,1049 Mycobacterium tuberculosis
1051,1781,Mycobacterium marinum,species,422,true,NaN,true,ncbi/taxonomy/1781,true,1051 Mycobacterium marinum
1052,1784,Mycobacterium simiae,species,422,true,NaN,true,ncbi/taxonomy/1784,true,1052 Mycobacterium simiae
1443,487514,Mycobacterium kyorinense,species,422,true,NaN,true,ncbi/taxonomy/487514,true,1443 Mycobacterium kyorinense
1482,78331,Mycobacterium canettii,species,422,true,0.12,true,ncbi/taxonomy/78331,true,1482 Mycobacterium canettii
1504,29311,Mycobacterium haemophilum,species,422,true,NaN,true,ncbi/taxonomy/29311,true,1504 Mycobacterium haemophilum
